Amplicon	Letter	Number	MT	WT	Ratio
EL_TET2a	B	18	4	11	0.2664890073284477
EL_TET2b	B	18	51	2	0.9620826259196379
EL_TGFB3_c	B	18	0	0	0.0
EL_TGFB3_g	B	18	1	1	0.49751243781094534
EL_CUX1	B	19	0	0	0.0
EL_SRSF2	B	19	13	1	0.92790863668808
EL_TET2a	B	19	6	10	0.3747657713928794
EL_TET2b	B	19	88	3	0.966926711350401
EL_TGFB3_c	B	19	0	0	0.0
EL_TGFB3_g	B	19	0	1	0.0
EL_CUX1	B	2	0	0	0.0
EL_SRSF2	B	2	0	2	0.0
EL_TET2a	B	2	0	2	0.0
EL_TET2b	B	2	51	0	0.9998039600078417
EL_TGFB3_c	B	2	0	0	0.0
EL_TGFB3_g	B	2	2	0	0.9950248756218907
EL_CUX1	B	20	0	0	0.0
EL_SRSF2	B	20	2	4	0.3327787021630616
EL_TET2a	B	20	3	103	0.02829921705499481
EL_TET2b	B	20	45	7	0.8652182272639878
EL_TGFB3_c	B	20	0	0	0.0
EL_TGFB3_g	B	20	0	0	0.0
EL_CUX1	B	21	0	0	0.0
EL_SRSF2	B	21	0	0	0.0
EL_TET2a	B	21	7	3	0.6993006993006993
EL_TET2b	B	21	20	1	0.9519276534983341
EL_TGFB3_c	B	21	0	0	0.0
EL_TGFB3_g	B	21	0	1	0.0
EL_CUX1	B	22	0	0	0.0
EL_SRSF2	B	22	0	1	0.0
EL_TET2a	B	22	0	3	0.0
EL_TET2b	B	22	39	1	0.9747563109222694
EL_TGFB3_c	B	22	0	1	0.0
EL_TGFB3_g	B	22	0	0	0.0
EL_CUX1	B	23	0	0	0.0
EL_SRSF2	B	23	1	0	0.9900990099009901
EL_TET2a	B	23	0	2	0.0
EL_TET2b	B	23	24	2	0.9227220299884659
EL_TGFB3_c	B	23	0	0	0.0
EL_TGFB3_g	B	23	0	3	0.0
EL_CUX1	B	24	0	0	0.0
EL_SRSF2	B	24	1	1	0.49751243781094534
EL_TET2a	B	24	1	9	0.0999000999000999
EL_TET2b	B	24	85	2	0.9768992069877025
EL_TGFB3_c	B	24	0	0	0.0
EL_TGFB3_g	B	24	0	1	0.0
EL_CUX1	B	3	0	0	0.0
EL_SRSF2	B	3	0	12	0.0
EL_TET2a	B	3	4	5	0.4439511653718091
EL_TET2b	B	3	15	7	0.6815084052703316
EL_TGFB3_c	B	3	0	1	0.0
EL_TGFB3_g	B	3	0	0	0.0
EL_CUX1	B	4	0	0	0.0
EL_SRSF2	B	4	0	2	0.0
EL_TET2a	B	4	17	6	0.7388092133854846
EL_TET2b	B	4	93	26	0.7814469372321653
EL_TGFB3_c	B	4	0	0	0.0
EL_TGFB3_g	B	4	2	2	0.49875311720698257
EL_CUX1	B	5	0	0	0.0
EL_SRSF2	B	5	0	0	0.0
EL_TET2a	B	5	10	6	0.6246096189881324
EL_TET2b	B	5	12384	8	0.99935361575725
EL_TGFB3_c	B	5	0	0	0.0
EL_TGFB3_g	B	5	0	1	0.0
EL_CUX1	B	6	0	0	0.0
EL_SRSF2	B	6	0	1	0.0
EL_TET2a	B	6	9	14	0.39113428943937417
EL_TET2b	B	6	63	6	0.9129111722938704
EL_TGFB3_c	B	6	0	0	0.0
EL_TGFB3_g	B	6	0	0	0.0
EL_CUX1	B	7	0	0	0.0
EL_SRSF2	B	7	1	1	0.49751243781094534
EL_TET2a	B	7	0	4	0.0
EL_TET2b	B	7	45	7	0.8652182272639878
EL_TGFB3_c	B	7	0	0	0.0
EL_TGFB3_g	B	7	0	0	0.0
EL_CUX1	B	8	0	0	0.0
EL_SRSF2	B	8	2	0	0.9950248756218907
EL_TET2a	B	8	12	21	0.36352620418055137
EL_TET2b	B	8	175	32	0.845369788899087
EL_TGFB3_c	B	8	0	0	0.0
EL_TGFB3_g	B	8	0	0	0.0
EL_CUX1	B	9	0	0	0.0
EL_SRSF2	B	9	0	0	0.0
EL_TET2a	B	9	20	36	0.35707909301910373
EL_TET2b	B	9	185	1	0.9945701843986883
EL_TGFB3_c	B	9	0	0	0.0
EL_TGFB3_g	B	9	2	25	0.07404664938911514
EL_CUX1	C	1	0	0	0.0
EL_SRSF2	C	1	0	1	0.0
EL_TET2a	C	1	12	9	0.5711565920990004
EL_TET2b	C	1	24	13	0.6484733855714672
EL_TGFB3_c	C	1	0	0	0.0
EL_TGFB3_g	C	1	0	0	0.0
EL_CUX1	C	10	0	0	0.0
EL_SRSF2	C	10	0	0	0.0
EL_TET2a	C	10	640	587	0.5215931410501952
EL_TET2b	C	10	24	23	0.5105296745373326
EL_TGFB3_c	C	10	0	0	0.0
EL_TGFB3_g	C	10	0	0	0.0
EL_CUX1	C	11	0	0	0.0
EL_SRSF2	C	11	0	0	0.0
EL_TET2a	C	11	145	47	0.7551690016144993
EL_TET2b	C	11	3	5	0.37453183520599254
EL_TGFB3_c	C	11	1	0	0.9900990099009901
EL_TGFB3_g	C	11	0	0	0.0
EL_CUX1	C	12	0	0	0.0
EL_SRSF2	C	12	1	6	0.14265335235378032
EL_TET2a	C	12	58	28	0.6743401930008138
EL_TET2b	C	12	71	170	0.2945935853284096
EL_TGFB3_c	C	12	0	0	0.0
EL_TGFB3_g	C	12	2	2	0.49875311720698257
EL_CUX1	C	13	0	0	0.0
EL_SRSF2	C	13	0	5	0.0
EL_TET2a	C	13	775	203	0.7924254353227472
EL_TET2b	C	13	63	3401	0.018187014471667227
EL_TGFB3_c	C	13	0	0	0.0
EL_TGFB3_g	C	13	3	0	0.9966777408637875
EL_CUX1	C	14	0	0	0.0
EL_SRSF2	C	14	0	0	0.0
EL_TET2a	C	14	3	2	0.5988023952095809
EL_TET2b	C	14	2731	32	0.9884148084878447
EL_TGFB3_c	C	14	0	0	0.0
EL_TGFB3_g	C	14	0	0	0.0
EL_CUX1	C	15	0	0	0.0
EL_SRSF2	C	15	0	0	0.0
EL_TET2a	C	15	2	2	0.49875311720698257
EL_TET2b	C	15	5	2	0.7132667617689016
EL_TGFB3_c	C	15	0	0	0.0
EL_TGFB3_g	C	15	0	0	0.0
EL_CUX1	C	16	0	0	0.0
EL_SRSF2	C	16	1	6	0.14265335235378032
EL_TET2a	C	16	1443	613	0.7018448353850418
EL_TET2b	C	16	31	408	0.0706134256622856
EL_TGFB3_c	C	16	0	0	0.0
EL_TGFB3_g	C	16	0	0	0.0
EL_CUX1	C	17	0	0	0.0
EL_SRSF2	C	17	3	16	0.15781167806417673
EL_TET2a	C	17	231	145	0.6143453631552352
EL_TET2b	C	17	60	121	0.3314733992597094
EL_TGFB3_c	C	17	0	0	0.0
EL_TGFB3_g	C	17	1	0	0.9900990099009901
EL_CUX1	C	18	0	0	0.0
EL_SRSF2	C	18	15	5	0.7496251874062968
EL_TET2a	C	18	45	49	0.47867248165088816
EL_TET2b	C	18	21	15	0.583171341294085
EL_TGFB3_c	C	18	0	0	0.0
EL_TGFB3_g	C	18	2	0	0.9950248756218907
EL_CUX1	C	19	0	0	0.0
EL_SRSF2	C	19	14	2	0.8744534665833853
EL_TET2a	C	19	44	27	0.6196310378819884
EL_TET2b	C	19	69	18	0.7930122974370761
EL_TGFB3_c	C	19	0	0	0.0
EL_TGFB3_g	C	19	0	0	0.0
EL_CUX1	C	2	0	0	0.0
EL_SRSF2	C	2	1	3	0.24937655860349128
EL_TET2a	C	2	31	16	0.6594341629440544
EL_TET2b	C	2	42	12	0.7776337715237919
EL_TGFB3_c	C	2	1	0	0.9900990099009901
EL_TGFB3_g	C	2	1	0	0.9900990099009901
EL_CUX1	C	20	0	0	0.0
EL_SRSF2	C	20	0	4	0.0
EL_TET2a	C	20	51	26	0.662251655629139
EL_TET2b	C	20	51	63	0.4473291816507324
EL_TGFB3_c	C	20	0	0	0.0
EL_TGFB3_g	C	20	0	0	0.0
EL_CUX1	C	21	0	0	0.0
EL_SRSF2	C	21	0	2	0.0
EL_TET2a	C	21	15	8	0.651890482398957
EL_TET2b	C	21	19	7	0.7304882737408689
EL_TGFB3_c	C	21	0	0	0.0
EL_TGFB3_g	C	21	0	0	0.0
EL_CUX1	C	22	0	0	0.0
EL_SRSF2	C	22	0	4	0.0
EL_TET2a	C	22	33	24	0.5788458165234169
EL_TET2b	C	22	36	17	0.6791171477079797
EL_TGFB3_c	C	22	0	0	0.0
EL_TGFB3_g	C	22	0	0	0.0
EL_CUX1	C	23	0	0	0.0
EL_SRSF2	C	23	1	4	0.1996007984031936
EL_TET2a	C	23	27	32	0.45754956786985257
EL_TET2b	C	23	22	8	0.7330889703432188
EL_TGFB3_c	C	23	0	0	0.0
EL_TGFB3_g	C	23	0	1	0.0
EL_CUX1	C	24	0	0	0.0
EL_SRSF2	C	24	0	2	0.0
EL_TET2a	C	24	38	22	0.6332277953674388
EL_TET2b	C	24	43	17	0.7165472421263123
EL_TGFB3_c	C	24	0	0	0.0
EL_TGFB3_g	C	24	0	1	0.0
EL_CUX1	C	3	0	0	0.0
EL_SRSF2	C	3	0	2	0.0
EL_TET2a	C	3	19	17	0.5276312135517912
EL_TET2b	C	3	15	13	0.5355230274901821
EL_TGFB3_c	C	3	0	0	0.0
EL_TGFB3_g	C	3	0	0	0.0
EL_CUX1	C	4	0	0	0.0
EL_SRSF2	C	4	1	6	0.14265335235378032
EL_TET2a	C	4	74	32	0.6980473540232053
EL_TET2b	C	4	67	55	0.5491353167773133
EL_TGFB3_c	C	4	0	0	0.0
EL_TGFB3_g	C	4	1	0	0.9900990099009901
EL_CUX1	C	5	0	0	0.0
EL_SRSF2	C	5	0	0	0.0
EL_TET2a	C	5	46	7	0.8677607998490852
EL_TET2b	C	5	37	24	0.6064579577118505
EL_TGFB3_c	C	5	0	0	0.0
EL_TGFB3_g	C	5	0	0	0.0
EL_CUX1	C	6	0	0	0.0
EL_SRSF2	C	6	1	9	0.0999000999000999
EL_TET2a	C	6	32	36	0.47051904131745326
EL_TET2b	C	6	75	382	0.16411019452528391
EL_TGFB3_c	C	6	0	0	0.0
EL_TGFB3_g	C	6	0	0	0.0
EL_CUX1	C	7	0	0	0.0
EL_SRSF2	C	7	1	2	0.33222591362126247
EL_TET2a	C	7	9	11	0.4497751124437781
EL_TET2b	C	7	10	8	0.555247084952804
EL_TGFB3_c	C	7	0	0	0.0
EL_TGFB3_g	C	7	0	0	0.0
EL_CUX1	C	8	0	0	0.0
EL_SRSF2	C	8	1	6	0.14265335235378032
EL_TET2a	C	8	89	69	0.5632554901588508
EL_TET2b	C	8	179	48	0.7885115193163297
EL_TGFB3_c	C	8	0	0	0.0
EL_TGFB3_g	C	8	0	0	0.0
EL_CUX1	C	9	0	0	0.0
EL_SRSF2	C	9	2	2	0.49875311720698257
EL_TET2a	C	9	96	88	0.521710776588229
EL_TET2b	C	9	166	15	0.9170764046185295
EL_TGFB3_c	C	9	0	0	0.0
EL_TGFB3_g	C	9	0	2	0.0
EL_CUX1	D	1	0	0	0.0
EL_SRSF2	D	1	0	0	0.0
EL_TET2a	D	1	6	5	0.5449591280653951
EL_TET2b	D	1	12	14	0.46136101499423293
EL_TGFB3_c	D	1	0	0	0.0
EL_TGFB3_g	D	1	0	0	0.0
EL_CUX1	D	10	0	0	0.0
EL_SRSF2	D	10	0	0	0.0
EL_TET2a	D	10	5	9	0.35688793718772305
EL_TET2b	D	10	22	14	0.6109414051652319
EL_TGFB3_c	D	10	0	0	0.0
EL_TGFB3_g	D	10	0	1	0.0
EL_CUX1	D	11	0	0	0.0
EL_SRSF2	D	11	0	0	0.0
EL_TET2a	D	11	7	5	0.5828476269775188
EL_TET2b	D	11	3	7	0.2997002997002997
EL_TGFB3_c	D	11	0	0	0.0
EL_TGFB3_g	D	11	0	0	0.0
EL_CUX1	D	12	0	0	0.0
EL_SRSF2	D	12	0	1	0.0
EL_TET2a	D	12	758	383	0.6643237132014619
EL_TET2b	D	12	688	1085	0.38804067658952857
EL_TGFB3_c	D	12	0	0	0.0
EL_TGFB3_g	D	12	1	0	0.9900990099009901
EL_CUX1	D	13	0	0	0.0
EL_SRSF2	D	13	0	0	0.0
EL_TET2a	D	13	75	55	0.5768787016383355
EL_TET2b	D	13	36	7121	0.005030033491639665
EL_TGFB3_c	D	13	0	0	0.0
EL_TGFB3_g	D	13	1	0	0.9900990099009901
EL_CUX1	D	14	0	0	0.0
EL_SRSF2	D	14	0	0	0.0
EL_TET2a	D	14	2	4	0.3327787021630616
EL_TET2b	D	14	39	22	0.6392394689395181
EL_TGFB3_c	D	14	0	0	0.0
EL_TGFB3_g	D	14	0	0	0.0
EL_CUX1	D	15	0	0	0.0
EL_SRSF2	D	15	2	0	0.9950248756218907
EL_TET2a	D	15	2	1	0.6644518272425249
EL_TET2b	D	15	2	3	0.3992015968063872
EL_TGFB3_c	D	15	0	0	0.0
EL_TGFB3_g	D	15	0	0	0.0
EL_CUX1	D	16	0	0	0.0
EL_SRSF2	D	16	1	4	0.1996007984031936
EL_TET2a	D	16	44	37	0.5431428218738427
EL_TET2b	D	16	11	19	0.3665444851716094
EL_TGFB3_c	D	16	0	0	0.0
EL_TGFB3_g	D	16	0	0	0.0
EL_CUX1	D	17	0	0	0.0
EL_SRSF2	D	17	4	1	0.7984031936127745
EL_TET2a	D	17	113	131	0.4630957747633294
EL_TET2b	D	17	40	106	0.27395383877816587
EL_TGFB3_c	D	17	0	0	0.0
EL_TGFB3_g	D	17	2	0	0.9950248756218907
EL_CUX1	D	18	0	0	0.0
EL_SRSF2	D	18	2	1	0.6644518272425249
EL_TET2a	D	18	21	16	0.5674142123750338
EL_TET2b	D	18	16	10	0.6151480199923106
EL_TGFB3_c	D	18	0	0	0.0
EL_TGFB3_g	D	18	1	0	0.9900990099009901
EL_CUX1	D	19	0	0	0.0
EL_SRSF2	D	19	6	6	0.4995836802664446
EL_TET2a	D	19	21	18	0.53832350679313
EL_TET2b	D	19	67	39	0.6320158475615507
EL_TGFB3_c	D	19	0	0	0.0
EL_TGFB3_g	D	19	0	0	0.0
EL_CUX1	D	2	0	0	0.0
EL_SRSF2	D	2	0	20	0.0
EL_TET2a	D	2	15	18	0.4544077552256892
EL_TET2b	D	2	13	25	0.342015259142331
EL_TGFB3_c	D	2	0	0	0.0
EL_TGFB3_g	D	2	0	2	0.0
EL_CUX1	D	20	0	0	0.0
EL_SRSF2	D	20	5	3	0.6242197253433208
EL_TET2a	D	20	20	31	0.39207998431680063
EL_TET2b	D	20	38	35	0.5204766470346528
EL_TGFB3_c	D	20	0	0	0.0
EL_TGFB3_g	D	20	0	0	0.0
EL_CUX1	D	21	0	0	0.0
EL_SRSF2	D	21	1	0	0.9900990099009901
EL_TET2a	D	21	12	11	0.5215123859191656
EL_TET2b	D	21	18	11	0.6204756980351602
EL_TGFB3_c	D	21	0	0	0.0
EL_TGFB3_g	D	21	0	0	0.0
EL_CUX1	D	22	0	0	0.0
EL_SRSF2	D	22	0	0	0.0
EL_TET2a	D	22	10	16	0.3844675124951941
EL_TET2b	D	22	15	10	0.5997600959616153
EL_TGFB3_c	D	22	0	0	0.0
EL_TGFB3_g	D	22	1	0	0.9900990099009901
EL_CUX1	D	23	0	0	0.0
EL_SRSF2	D	23	0	1	0.0
EL_TET2a	D	23	7	9	0.43722673329169265
EL_TET2b	D	23	21	14	0.5998286203941732
EL_TGFB3_c	D	23	0	0	0.0
EL_TGFB3_g	D	23	0	2	0.0
EL_CUX1	D	24	0	0	0.0
EL_SRSF2	D	24	0	0	0.0
EL_TET2a	D	24	20	25	0.44434570095534326
EL_TET2b	D	24	18	22	0.4498875281179705
EL_TGFB3_c	D	24	0	0	0.0
EL_TGFB3_g	D	24	0	1	0.0
EL_CUX1	D	3	0	0	0.0
EL_SRSF2	D	3	1	7	0.12484394506866417
EL_TET2a	D	3	34	28	0.5482986615062087
EL_TET2b	D	3	14	440	0.030836325191075088
EL_TGFB3_c	D	3	0	0	0.0
EL_TGFB3_g	D	3	0	0	0.0
EL_CUX1	D	4	0	0	0.0
EL_SRSF2	D	4	1	4	0.1996007984031936
EL_TET2a	D	4	39	27	0.5908195727920011
EL_TET2b	D	4	371	62	0.8567931456548348
EL_TGFB3_c	D	4	0	0	0.0
EL_TGFB3_g	D	4	0	0	0.0
EL_CUX1	D	5	0	0	0.0
EL_SRSF2	D	5	0	0	0.0
EL_TET2a	D	5	9	1061	0.008411136344520145
EL_TET2b	D	5	80	31	0.7206557967750653
EL_TGFB3_c	D	5	0	0	0.0
EL_TGFB3_g	D	5	0	0	0.0
EL_CUX1	D	6	0	0	0.0
EL_SRSF2	D	6	2	1	0.6644518272425249
EL_TET2a	D	6	27	30	0.4736011226100684
EL_TET2b	D	6	54	16	0.7713183830881302
EL_TGFB3_c	D	6	0	0	0.0
EL_TGFB3_g	D	6	0	0	0.0
EL_CUX1	D	7	0	0	0.0
EL_SRSF2	D	7	0	1	0.0
EL_TET2a	D	7	4	11	0.2664890073284477
EL_TET2b	D	7	14	10	0.5830903790087463
EL_TGFB3_c	D	7	0	0	0.0
EL_TGFB3_g	D	7	0	0	0.0
EL_CUX1	D	8	0	0	0.0
EL_SRSF2	D	8	0	4	0.0
EL_TET2a	D	8	51	64	0.4434397008955743
EL_TET2b	D	8	126	48	0.7240963163036608
EL_TGFB3_c	D	8	0	0	0.0
EL_TGFB3_g	D	8	1	0	0.9900990099009901
EL_CUX1	D	9	0	0	0.0
EL_SRSF2	D	9	1	6	0.14265335235378032
EL_TET2a	D	9	4585	1025	0.8172890957413623
EL_TET2b	D	9	6930	27	0.996117584997003
EL_TGFB3_c	D	9	0	0	0.0
EL_TGFB3_g	D	9	36	0	0.9997222993612885
EL_CUX1	E	1	0	0	0.0
EL_SRSF2	E	1	0	0	0.0
EL_TET2a	E	1	4	7	0.36330608537693004
EL_TET2b	E	1	15	12	0.5553498704183636
EL_TGFB3_c	E	1	0	0	0.0
EL_TGFB3_g	E	1	0	0	0.0
EL_CUX1	E	10	0	0	0.0
EL_SRSF2	E	10	0	0	0.0
EL_TET2a	E	10	3	7	0.2997002997002997
EL_TET2b	E	10	20	997	0.019665490014847443
EL_TGFB3_c	E	10	0	0	0.0
EL_TGFB3_g	E	10	0	0	0.0
EL_CUX1	E	11	0	0	0.0
EL_SRSF2	E	11	0	0	0.0
EL_TET2a	E	11	7	8	0.46635576282478347
EL_TET2b	E	11	6	11	0.3527336860670194
EL_TGFB3_c	E	11	0	0	0.0
EL_TGFB3_g	E	11	0	5	0.0
EL_CUX1	E	12	0	0	0.0
EL_SRSF2	E	12	2	4	0.3327787021630616
EL_TET2a	E	12	21	26	0.4467134652201659
EL_TET2b	E	12	66	61	0.5196441225100386
EL_TGFB3_c	E	12	0	0	0.0
