Amplicon	Letter	Number	MT	WT	Ratio
GR_TET2b	B	4	45	62	0.42052144659377627
GR_TET2a	B	5	0	0	0.0
GR_TET2b	B	5	1	45	0.021734405564007825
GR_TET2a	B	6	0	0	0.0
GR_TET2b	B	6	1	44	0.022217285047767165
GR_TET2a	B	7	0	1	0.0
GR_TET2b	B	7	51	61	0.4553164895991429
GR_TET2a	B	8	0	0	0.0
GR_TET2b	B	8	1	71	0.013886960144424384
GR_TET2a	B	9	1	1	0.49751243781094534
GR_TET2b	B	9	73	163	0.3093089275878141
GR_TET2a	C	1	2	0	0.9950248756218907
GR_TET2b	C	1	15	29	0.3408316291751875
GR_TET2a	C	10	0	0	0.0
GR_TET2b	C	10	0	4	0.0
GR_TET2a	C	11	0	0	0.0
GR_TET2b	C	11	1	16	0.05878894767783656
GR_TET2a	C	12	2	0	0.9950248756218907
GR_TET2b	C	12	178	47	0.7910759521799031
GR_TET2a	C	13	2	1	0.6644518272425249
GR_TET2b	C	13	12	30	0.28564627469650083
GR_TET2a	C	14	0	0	0.0
GR_TET2b	C	14	0	1	0.0
GR_TET2a	C	15	0	0	0.0
GR_TET2b	C	15	0	3	0.0
GR_TET2a	C	16	0	0	0.0
GR_TET2b	C	16	5	25	0.16661112962345884
GR_TET2a	C	17	1	0	0.9900990099009901
GR_TET2b	C	17	6	21	0.22213994816734542
GR_TET2a	C	18	4	0	0.9975062344139651
GR_TET2b	C	18	3	40	0.06975122064636131
GR_TET2a	C	19	1	0	0.9900990099009901
GR_TET2b	C	19	68	74	0.47883951834377864
GR_TET2a	C	2	1	0	0.9900990099009901
GR_TET2b	C	2	54	75	0.41857220370513915
GR_TET2a	C	20	0	1	0.0
GR_TET2b	C	20	43	2219	0.019009641867188915
GR_TET2a	C	21	0	0	0.0
GR_TET2b	C	21	1	10	0.09082652134423251
GR_TET2a	C	22	1	0	0.9900990099009901
GR_TET2b	C	22	5	26	0.16123831022250887
GR_TET2a	C	23	0	0	0.0
GR_TET2b	C	23	63	104	0.37722292078318664
GR_TET2a	C	24	0	1	0.0
GR_TET2b	C	24	111	51	0.6851428924140486
GR_TET2a	C	3	0	0	0.0
GR_TET2b	C	3	1	357	0.0027932180665344543
GR_TET2a	C	4	3	3	0.49916805324459235
GR_TET2b	C	4	35	24	0.5931198102016607
GR_TET2a	C	5	152	0	0.9999342148542859
GR_TET2b	C	5	2	24	0.07689350249903883
GR_TET2a	C	6	3	0	0.9966777408637875
GR_TET2b	C	6	27	30	0.4736011226100684
GR_TET2a	C	7	1	3	0.24937655860349128
GR_TET2b	C	7	37	29	0.5605211331616421
GR_TET2a	C	8	2	0	0.9950248756218907
GR_TET2b	C	8	5	42	0.10636034886194427
GR_TET2a	C	9	1	1	0.49751243781094534
GR_TET2b	C	9	63	103	0.3794952111318595
GR_TET2a	D	1	0	0	0.0
GR_TET2b	D	1	2	52	0.037030179596371046
GR_TET2a	D	10	0	0	0.0
GR_TET2b	D	10	0	2	0.0
GR_TET2a	D	11	0	0	0.0
GR_TET2b	D	11	0	34	0.0
GR_TET2a	D	12	7	1	0.8739076154806492
GR_TET2b	D	12	262	202	0.5646430033835478
GR_TET2a	D	13	0	2	0.0
GR_TET2b	D	13	3	115	0.025421574442843826
GR_TET2a	D	14	1	0	0.9900990099009901
GR_TET2b	D	14	2	10	0.16652789342214822
GR_TET2a	D	15	0	0	0.0
GR_TET2b	D	15	1	17	0.05552470849528039
GR_TET2a	D	16	3	0	0.9966777408637875
GR_TET2b	D	16	13	109	0.10654864355380705
GR_TET2a	D	17	0	0	0.0
GR_TET2b	D	17	3	107	0.02727024815925825
GR_TET2a	D	18	1	0	0.9900990099009901
GR_TET2b	D	18	4	126	0.030766864087377895
GR_TET2a	D	19	0	0	0.0
GR_TET2b	D	19	127	159	0.44404041816719697
GR_TET2a	D	2	0	0	0.0
GR_TET2b	D	2	4	217	0.018098728564318357
GR_TET2a	D	20	1	0	0.9900990099009901
GR_TET2b	D	20	4	119	0.03251768148930981
GR_TET2a	D	21	0	0	0.0
GR_TET2b	D	21	2	64	0.030298439630359036
GR_TET2a	D	22	0	0	0.0
GR_TET2b	D	22	8	104	0.07142219444692438
GR_TET2a	D	23	0	0	0.0
GR_TET2b	D	23	98	367	0.2107481559536354
GR_TET2a	D	24	0	0	0.0
GR_TET2b	D	24	207	3805	0.051595085755020545
GR_TET2a	D	3	0	0	0.0
GR_TET2b	D	3	9	80785	0.0001113943966885664
GR_TET2a	D	4	1	0	0.9900990099009901
GR_TET2b	D	4	48	120	0.28569727992381405
GR_TET2a	D	5	0	0	0.0
GR_TET2b	D	5	2	79	0.024688310085174667
GR_TET2a	D	6	1	1	0.49751243781094534
GR_TET2b	D	6	8	121	0.062010696845205805
GR_TET2a	D	7	0	0	0.0
GR_TET2b	D	7	88	136	0.3928396053747601
GR_TET2a	D	8	1	0	0.9900990099009901
GR_TET2b	D	8	4	174	0.022470647716420426
GR_TET2a	D	9	0	2	0.0
GR_TET2b	D	9	130	398	0.2462074581920797
GR_TET2a	E	1	0	0	0.0
GR_TET2b	E	1	0	2	0.0
GR_TET2a	E	10	0	1	0.0
GR_TET2b	E	10	0	3	0.0
GR_TET2a	E	11	0	1	0.0
GR_TET2b	E	11	0	17	0.0
GR_TET2a	E	12	3	5	0.37453183520599254
GR_TET2b	E	12	149	37	0.8010322025697544
GR_TET2a	E	13	2	4	0.3327787021630616
GR_TET2b	E	13	15	18	0.4544077552256892
GR_TET2a	E	14	0	0	0.0
GR_TET2b	E	14	0	4	0.0
GR_TET2a	E	15	0	0	0.0
GR_TET2b	E	15	0	3	0.0
GR_TET2a	E	16	0	2	0.0
GR_TET2b	E	16	5	20	0.1999200319872051
GR_TET2a	E	17	0	2	0.0
GR_TET2b	E	17	11	21	0.3436426116838488
GR_TET2a	E	18	0	858	0.0
GR_TET2b	E	18	8	79	0.09194345477531318
GR_TET2a	E	19	0	1	0.0
GR_TET2b	E	19	43	15	0.7412515083606275
GR_TET2a	E	2	0	2	0.0
GR_TET2b	E	2	4	101	0.038091610322826396
GR_TET2a	E	20	0	3	0.0
GR_TET2b	E	20	24	65	0.26963262554769124
GR_TET2a	E	21	0	1	0.0
GR_TET2b	E	21	9	1488	0.00601198388788318
GR_TET2a	E	22	1	16	0.05878894767783656
GR_TET2b	E	22	5	34	0.1281722635221738
GR_TET2a	E	23	2	2	0.49875311720698257
GR_TET2b	E	23	81	109	0.42629335298142207
GR_TET2a	E	24	12	1	0.9223674096848579
GR_TET2b	E	24	99	56	0.6386684730017419
GR_TET2a	E	3	0	1	0.0
GR_TET2b	E	3	7	130	0.05109116122910737
GR_TET2a	E	4	0	21	0.0
GR_TET2b	E	4	31	22	0.5847953216374269
GR_TET2a	E	5	0	127	0.0
GR_TET2b	E	5	1	22	0.0434593654932638
GR_TET2a	E	6	2	1	0.6644518272425249
GR_TET2b	E	6	28	13	0.6827603023652768
GR_TET2a	E	7	0	0	0.0
GR_TET2b	E	7	44	36	0.5499312585926759
GR_TET2a	E	8	1	2	0.33222591362126247
GR_TET2b	E	8	9	38	0.1914486279514997
GR_TET2a	E	9	9	2	0.8174386920980926
GR_TET2b	E	9	84	124	0.4038267390990818
GR_TET2a	F	1	0	0	0.0
GR_TET2b	F	1	33	5	0.8681925808997633
GR_TET2a	F	10	0	123	0.0
GR_TET2b	F	10	5	2	0.7132667617689016
GR_TET2a	F	11	0	0	0.0
GR_TET2b	F	11	12	20	0.37488284910965325
GR_TET2a	F	12	6	1707	0.0035026065230208815
GR_TET2b	F	12	76808	39	0.999492368017962
GR_TET2a	F	13	1	3	0.24937655860349128
GR_TET2b	F	13	85	48	0.6390496955116157
GR_TET2a	F	14	0	0	0.0
GR_TET2b	F	14	0	4	0.0
GR_TET2a	F	15	13	1	0.92790863668808
GR_TET2b	F	15	105	6	0.9458607332672732
GR_TET2a	F	16	2	7	0.22197558268590456
GR_TET2b	F	16	87	34	0.7189488472027105
GR_TET2a	F	17	79	5	0.9403642423521009
GR_TET2b	F	17	79	12	0.8680364795077463
GR_TET2a	F	18	1	4	0.1996007984031936
GR_TET2b	F	18	87	16	0.8445781962916221
GR_TET2a	F	19	0	4	0.0
GR_TET2b	F	19	184	19	0.9063592926456825
GR_TET2a	F	2	0	1	0.0
GR_TET2b	F	2	81	108	0.4285487540341781
GR_TET2a	F	20	2	2	0.49875311720698257
GR_TET2b	F	20	88	28	0.7585552969571588
GR_TET2a	F	21	2	16	0.11104941699056078
GR_TET2b	F	21	50	28	0.640943468786053
GR_TET2a	F	22	2	4	0.3327787021630616
GR_TET2b	F	22	92	33	0.7359411247100232
GR_TET2a	F	23	0	5	0.0
GR_TET2b	F	23	294	185	0.6137658921525647
GR_TET2a	F	24	2	3	0.3992015968063872
GR_TET2b	F	24	306	102	0.7499816180975957
GR_TET2a	F	3	0	4	0.0
GR_TET2b	F	3	156	291	0.348985481309143
GR_TET2a	F	4	6	4	0.5994005994005994
GR_TET2b	F	4	153	43	0.7805724197745013
GR_TET2a	F	5	1	2	0.33222591362126247
GR_TET2b	F	5	17	33	0.33993201359728054
GR_TET2a	F	6	0	3	0.0
GR_TET2b	F	6	64	9	0.8765922476373099
GR_TET2a	F	7	0	4	0.0
GR_TET2b	F	7	148	58	0.7184117275860396
GR_TET2a	F	8	1	4	0.1996007984031936
GR_TET2b	F	8	98	42	0.6999500035711735
GR_TET2a	F	9	0	2	0.0
GR_TET2b	F	9	323	179	0.6434134778191669
GR_TET2a	G	1	0	0	0.0
GR_TET2b	G	1	8	1	0.8879023307436182
GR_TET2a	G	10	0	0	0.0
GR_TET2b	G	10	1	0	0.9900990099009901
GR_TET2a	G	11	0	0	0.0
GR_TET2b	G	11	2	9	0.18165304268846502
GR_TET2a	G	12	0	1	0.0
GR_TET2b	G	12	200	31	0.8657633868663694
GR_TET2a	G	13	2	3	0.3992015968063872
GR_TET2b	G	13	57	37	0.6063184767577917
GR_TET2a	G	14	0	5	0.0
GR_TET2b	G	14	2	1	0.6644518272425249
GR_TET2a	G	15	0	1	0.0
GR_TET2b	G	15	1	2	0.33222591362126247
GR_TET2a	G	16	0	0	0.0
GR_TET2b	G	16	32	2	0.9408997353719495
GR_TET2a	G	17	2	0	0.9950248756218907
GR_TET2b	G	17	29	7	0.8053318522632602
GR_TET2a	G	18	61	2	0.9681003015394383
GR_TET2b	G	18	21	2	0.9126466753585397
GR_TET2a	G	19	0	1	0.0
GR_TET2b	G	19	81	17	0.8264462809917354
GR_TET2a	G	2	0	0	0.0
GR_TET2b	G	2	23	67	0.2555271636484835
GR_TET2a	G	20	0	0	0.0
GR_TET2b	G	20	14	18	0.43736332396126215
GR_TET2a	G	21	0	1	0.0
GR_TET2b	G	21	6	11	0.3527336860670194
GR_TET2a	G	22	1	0	0.9900990099009901
GR_TET2b	G	22	27	24	0.5293079788276809
GR_TET2a	G	23	1	89	0.011109876680368847
GR_TET2b	G	23	6615	132	0.9804342960807824
GR_TET2a	G	24	0	0	0.0
GR_TET2b	G	24	144	68	0.6792132446582708
GR_TET2a	G	3	0	99	0.0
GR_TET2b	G	3	25	147	0.1453403871867915
GR_TET2a	G	4	0	4	0.0
GR_TET2b	G	4	41	15	0.7320121406891626
GR_TET2a	G	5	4	4	0.4993757802746567
GR_TET2b	G	5	9	28	0.2431775195893002
GR_TET2a	G	6	0	1	0.0
GR_TET2b	G	6	12	11	0.5215123859191656
GR_TET2a	G	7	2	0	0.9950248756218907
GR_TET2b	G	7	50	30	0.6249218847644044
GR_TET2a	G	8	5	0	0.9980039920159681
GR_TET2b	G	8	23	32	0.41810579894564626
GR_TET2a	G	9	0	3	0.0
GR_TET2b	G	9	120	85	0.585337300619482
GR_TET2a	H	1	0	0	0.0
GR_TET2b	H	1	19	8	0.7034431691965938
GR_TET2a	H	10	0	0	0.0
GR_TET2b	H	10	3	0	0.9966777408637875
GR_TET2a	H	11	0	0	0.0
GR_TET2b	H	11	10	22	0.3124023742580444
GR_TET2a	H	12	0	6	0.0
GR_TET2b	H	12	272	33	0.8917740401954034
GR_TET2a	H	13	0	2	0.0
GR_TET2b	H	13	53	21	0.7161194433184704
GR_TET2a	H	14	0	0	0.0
GR_TET2b	H	14	3	3	0.49916805324459235
GR_TET2a	H	15	0	0	0.0
GR_TET2b	H	15	3	133	0.022057201676347327
GR_TET2a	H	16	0	0	0.0
GR_TET2b	H	16	40	13	0.7545746085644218
GR_TET2a	H	17	0	1	0.0
GR_TET2b	H	17	42	11	0.7923033389926429
GR_TET2a	H	18	1	1	0.49751243781094534
GR_TET2b	H	18	49	11	0.8165305782369605
GR_TET2a	H	19	0	0	0.0
GR_TET2b	H	19	19688	39	0.9980225082260313
GR_TET2a	H	2	0	2	0.0
GR_TET2b	H	2	50	92	0.35208788113513134
GR_TET2a	H	20	0	1	0.0
GR_TET2b	H	20	27	59	0.31391698639693055
GR_TET2a	H	21	0	0	0.0
GR_TET2b	H	21	19	15	0.558659217877095
GR_TET2a	H	22	0	1	0.0
GR_TET2b	H	22	48	29	0.6232956758862485
GR_TET2a	H	23	0	1	0.0
GR_TET2b	H	23	133	121	0.5236014330144483
GR_TET2a	H	24	0	0	0.0
GR_TET2b	H	24	179	54	0.768207373074117
GR_TET2a	H	3	0	6	0.0
GR_TET2b	H	3	50	130	0.27776234653630355
GR_TET2a	H	4	1	0	0.9900990099009901
GR_TET2b	H	4	87	35	0.7130563068600934
GR_TET2a	H	5	1	0	0.9900990099009901
GR_TET2b	H	5	11	24	0.31419594401599543
GR_TET2a	H	6	1	10	0.09082652134423251
GR_TET2b	H	6	65	37	0.6371924321144985
GR_TET2a	H	7	0	1	0.0
GR_TET2b	H	7	78	40	0.6609609355139394
GR_TET2a	H	8	0	0	0.0
GR_TET2b	H	8	45	66	0.40536888568597423
GR_TET2a	H	9	0	0	0.0
GR_TET2b	H	9	176	104	0.6285489803935574
GR_TET2a	I	1	0	0	0.0
GR_TET2b	I	1	2	2	0.49875311720698257
GR_TET2a	I	10	0	0	0.0
GR_TET2b	I	10	2	0	0.9950248756218907
GR_TET2a	I	11	0	1	0.0
GR_TET2b	I	11	3	14	0.1763668430335097
GR_TET2a	I	12	1	3	0.24937655860349128
GR_TET2b	I	12	191	20	0.905170371072461
GR_TET2a	I	13	1	0	0.9900990099009901
GR_TET2b	I	13	62	33	0.6525628881170403
GR_TET2a	I	14	1	0	0.9900990099009901
GR_TET2b	I	14	0	3	0.0
GR_TET2a	I	15	0	4	0.0
GR_TET2b	I	15	77	6	0.9275990844476568
GR_TET2a	I	16	0	0	0.0
GR_TET2b	I	16	22	13	0.6283918880319909
GR_TET2a	I	17	6	0	0.9983361064891847
GR_TET2b	I	17	12	14	0.46136101499423293
GR_TET2a	I	18	9	0	0.9988901220865705
GR_TET2b	I	18	24	6	0.7997334221926025
GR_TET2a	I	19	2	1	0.6644518272425249
GR_TET2b	I	19	91	12	0.8834093777303174
GR_TET2a	I	2	0	2	0.0
GR_TET2b	I	2	13	85	0.1326395265789205
GR_TET2a	I	20	0	0	0.0
GR_TET2b	I	20	17	37	0.31475652656915387
GR_TET2a	I	21	0	2	0.0
GR_TET2b	I	21	12	17	0.4136504653567735
GR_TET2a	I	22	0	0	0.0
GR_TET2b	I	22	12	33	0.26660742057320597
GR_TET2a	I	23	0	0	0.0
GR_TET2b	I	23	83	129	0.3914909674071978
GR_TET2a	I	24	0	0	0.0
GR_TET2b	I	24	142	63	0.692649139066387
GR_TET2a	I	3	0	0	0.0
GR_TET2b	I	3	15	124	0.10790590604992448
GR_TET2a	I	4	0	8	0.0
GR_TET2b	I	4	41	24	0.6306722042762651
GR_TET2a	I	5	0	1	0.0
GR_TET2b	I	5	2	18	0.09995002498750624
GR_TET2a	I	6	0	0	0.0
GR_TET2b	I	6	16	9	0.6397441023590563
GR_TET2a	I	7	0	2	0.0
GR_TET2b	I	7	39	32	0.5492184199408534
GR_TET2a	I	8	2	10	0.16652789342214822
GR_TET2b	I	8	26	41	0.38800179077749586
GR_TET2a	I	9	1	3	0.24937655860349128
GR_TET2b	I	9	110	100	0.5237845816865864
GR_TET2a	J	1	0	3	0.0
GR_TET2b	J	1	1	43	0.022722108611679163
GR_TET2a	J	10	0	2	0.0
GR_TET2b	J	10	2	4	0.3327787021630616
GR_TET2a	J	11	0	468	0.0
GR_TET2b	J	11	2	8142	0.0002455792662337104
GR_TET2a	J	12	6	12	0.3331482509716824
GR_TET2b	J	12	376	221	0.6298051958928661
GR_TET2a	J	13	0	2	0.0
GR_TET2b	J	13	6	91	0.06184929388722812
GR_TET2a	J	14	0	2	0.0
GR_TET2b	J	14	0	8	0.0
GR_TET2a	J	15	0	0	0.0
GR_TET2b	J	15	4	13	0.23515579071134624
GR_TET2a	J	16	0	5	0.0
GR_TET2b	J	16	2	106	0.018516803999629662
GR_TET2a	J	17	2	1	0.6644518272425249
GR_TET2b	J	17	3	100	0.029123386079021454
GR_TET2a	J	18	0	4	0.0
GR_TET2b	J	18	2	104	0.018866144703329875
GR_TET2a	J	19	0	6	0.0
GR_TET2b	J	19	102	111	0.47885075818036715
GR_TET2a	J	2	18	5	0.7822685788787483
GR_TET2b	J	2	6	271	0.021659867874805963
GR_TET2a	J	20	0	5	0.0
GR_TET2b	J	20	3	150	0.01960656166263643
GR_TET2a	J	21	0	4	0.0
GR_TET2b	J	21	1	70	0.01408252358822701
GR_TET2a	J	22	0	2	0.0
GR_TET2b	J	22	8	137	0.055168609061444045
GR_TET2a	J	23	0	7	0.0
GR_TET2b	J	23	89	343	0.20601374968172034
GR_TET2a	J	24	0	2	0.0
GR_TET2b	J	24	155	235	0.397425707033153
GR_TET2a	J	3	0	1	0.0
GR_TET2b	J	3	9	254	0.03421923120793886
GR_TET2a	J	4	0	0	0.0
GR_TET2b	J	4	48	105	0.3137049866021829
GR_TET2a	J	5	1	4	0.1996007984031936
GR_TET2b	J	5	4	65	0.057962614113896534
GR_TET2a	J	6	1	5	0.1663893510815308
GR_TET2b	J	6	6	121	0.04724037477363987
GR_TET2a	J	7	0	4	0.0
GR_TET2b	J	7	65	138	0.3201812718585291
GR_TET2a	J	8	1	58	0.01694628029147602
GR_TET2b	J	8	2	179	0.011049113308656981
GR_TET2a	J	9	0	19	0.0
GR_TET2b	J	9	133	372	0.2633611215619493
GR_TET2a	K	1	0	0	0.0
GR_TET2b	K	1	8	103	0.07206557967750653
GR_TET2a	K	10	0	0	0.0
GR_TET2b	K	10	1	12	0.07686395080707148
GR_TET2a	K	11	0	0	0.0
GR_TET2b	K	11	2	64	0.030298439630359036
GR_TET2a	K	12	0	1	0.0
GR_TET2b	K	12	385	359	0.5174661630892058
GR_TET2a	K	13	0	1	0.0
GR_TET2b	K	13	15	167	0.08241305422778969
GR_TET2a	K	14	0	0	0.0
GR_TET2b	K	14	2	24	0.07689350249903883
GR_TET2a	K	15	0	1	0.0
GR_TET2b	K	15	2	22	0.08329862557267805
GR_TET2a	K	16	0	1	0.0
GR_TET2b	K	16	10	185	0.05127942156812471
GR_TET2a	K	17	0	0	0.0
GR_TET2b	K	17	8	143	0.05297662406463149
GR_TET2a	K	18	0	0	0.0
GR_TET2b	K	18	8	186	0.04123498788722231
GR_TET2a	K	19	0	0	0.0
GR_TET2b	K	19	139	214	0.3937565508059262
GR_TET2a	K	2	0	0	0.0
GR_TET2b	K	2	11	376	0.028423038164388518
GR_TET2a	K	20	0	0	0.0
GR_TET2b	K	20	9	182	0.047117951939689026
GR_TET2a	K	21	0	0	0.0
GR_TET2b	K	21	1	139	0.007142346975216056
GR_TET2a	K	22	0	1	0.0
GR_TET2b	K	22	13	227	0.054164409816257655
GR_TET2a	K	23	0	0	0.0
GR_TET2b	K	23	147	626	0.19016571583808747
GR_TET2a	K	24	0	0	0.0
GR_TET2b	K	24	272	370	0.4236694132490148
GR_TET2a	K	3	0	1	0.0
GR_TET2b	K	3	12	517	0.022683881212075388
GR_TET2a	K	4	0	5	0.0
GR_TET2b	K	4	67	201	0.24999067198985114
GR_TET2a	K	5	0	13	0.0
GR_TET2b	K	5	620	16202	0.03685647553413653
GR_TET2a	K	6	0	1	0.0
GR_TET2b	K	6	11	153	0.0670690811535882
GR_TET2a	K	7	2	0	0.9950248756218907
GR_TET2b	K	7	119	973	0.10897336104980723
GR_TET2a	K	8	0	0	0.0
GR_TET2b	K	8	7	231	0.029410528969371037
GR_TET2a	K	9	0	3	0.0
GR_TET2b	K	9	232	67424	0.003429111471397737
GR_TET2a	L	1	1	0	0.9900990099009901
GR_TET2b	L	1	37	14	0.7253479709860812
GR_TET2a	L	10	6	0	0.9983361064891847
GR_TET2b	L	10	3	0	0.9966777408637875
GR_TET2a	L	11	0	1	0.0
GR_TET2b	L	11	10	16	0.3844675124951941
GR_TET2a	L	12	0	7	0.0
GR_TET2b	L	12	275	45	0.8593481453704572
GR_TET2a	L	13	0	0	0.0
GR_TET2b	L	13	67	16	0.8071316708830261
GR_TET2a	L	14	1	1	0.49751243781094534
GR_TET2b	L	14	2	4	0.3327787021630616
GR_TET2a	L	15	0	0	0.0
GR_TET2b	L	15	5	1	0.831946755407654
GR_TET2a	L	16	12	0	0.9991673605328892
GR_TET2b	L	16	47	879	0.050755391410459934
GR_TET2a	L	17	0	0	0.0
GR_TET2b	L	17	37	8	0.8220395467673851
GR_TET2a	L	18	1	2	0.33222591362126247
GR_TET2b	L	18	53	18	0.7463737501760315
GR_TET2a	L	19	0	1	0.0
GR_TET2b	L	19	117	15	0.8862964926899478
GR_TET2a	L	2	0	39	0.0
GR_TET2b	L	2	79	94	0.4566210045662101
GR_TET2a	L	20	1	1	0.49751243781094534
GR_TET2b	L	20	50	34	0.5951672419950006
GR_TET2a	L	21	0	0	0.0
GR_TET2b	L	21	37	15	0.7114016535281676
GR_TET2a	L	22	0	1	0.0
GR_TET2b	L	22	61	34	0.6420376802441848
GR_TET2a	L	23	0	0	0.0
GR_TET2b	L	23	176	132	0.5714100191552223
GR_TET2a	L	24	2	0	0.9950248756218907
GR_TET2b	L	24	198	74	0.7279144149112166
GR_TET2a	L	3	0	0	0.0
GR_TET2b	L	3	87	168	0.341163091643465
GR_TET2a	L	4	0	1	0.0
GR_TET2b	L	4	60	24	0.7142006903940007
GR_TET2a	L	5	0	0	0.0
GR_TET2b	L	5	10	14	0.4164931278633902
GR_TET2a	L	6	0	1	0.0
GR_TET2b	L	6	64	9	0.8765922476373099
GR_TET2a	L	7	0	0	0.0
GR_TET2b	L	7	24243	59	0.9975718057889039
GR_TET2a	L	8	31	0	0.999677523379555
GR_TET2b	L	8	82	2050	0.03846135806117232
GR_TET2a	L	9	2	2	0.49875311720698257
GR_TET2b	L	9	218	147	0.5972439111257226
GR_TET2a	M	1	0	0	0.0
GR_TET2b	M	1	1	13	0.07137758743754462
GR_TET2a	M	10	0	0	0.0
GR_TET2b	M	10	0	2	0.0
GR_TET2a	M	11	0	1	0.0
GR_TET2b	M	11	0	15	0.0
GR_TET2a	M	12	1	1	0.49751243781094534
GR_TET2b	M	12	162	40	0.8019404979951488
GR_TET2a	M	13	0	4	0.0
GR_TET2b	M	13	9	37	0.19560965007607042
GR_TET2a	M	14	0	3	0.0
GR_TET2b	M	14	0	4	0.0
GR_TET2a	M	15	0	0	0.0
GR_TET2b	M	15	1	2	0.33222591362126247
GR_TET2a	M	16	0	2	0.0
GR_TET2b	M	16	1	20	0.047596382674916705
GR_TET2a	M	17	1	2	0.33222591362126247
GR_TET2b	M	17	3	27	0.09996667777407531
GR_TET2a	M	18	0	0	0.0
GR_TET2b	M	18	0	36	0.0
GR_TET2a	M	19	0	4	0.0
GR_TET2b	M	19	86	1868	0.04401205725661588
GR_TET2a	M	2	0	1	0.0
GR_TET2b	M	2	2	77	0.025313251487153524
GR_TET2a	M	20	0	1	0.0
GR_TET2b	M	20	3	43	0.06520321669202347
GR_TET2a	M	21	0	0	0.0
GR_TET2b	M	21	1	46	0.021272069772388855
GR_TET2a	M	22	0	5	0.0
GR_TET2b	M	22	0	41	0.0
GR_TET2a	M	23	0	4	0.0
