Amplicon	Letter	Number	MT	WT	Ratio
EL_TGFB3_g	C	11	0	12	0.0
EL_CUX1	C	12	0	0	0.0
EL_SRSF2	C	12	26	65	0.2856828919898912
EL_TET2a	C	12	99	87	0.5322294500295683
EL_TET2b	C	12	243	40	0.8586269036429809
EL_TGFB3_c	C	12	0	0	0.0
EL_TGFB3_g	C	12	2	82	0.02380668967980002
EL_CUX1	C	13	0	0	0.0
EL_SRSF2	C	13	30	64	0.3191149877672588
EL_TET2a	C	13	90	77	0.5388898868331238
EL_TET2b	C	13	268	132	0.6699832504187395
EL_TGFB3_c	C	13	0	0	0.0
EL_TGFB3_g	C	13	7	67	0.09458181326847723
EL_CUX1	C	14	0	0	0.0
EL_SRSF2	C	14	0	0	0.0
EL_TET2a	C	14	7	5	0.5828476269775188
EL_TET2b	C	14	40	29	0.5796261411389654
EL_TGFB3_c	C	14	0	0	0.0
EL_TGFB3_g	C	14	0	13	0.0
EL_CUX1	C	15	0	0	0.0
EL_SRSF2	C	15	1	0	0.9900990099009901
EL_TET2a	C	15	10	13	0.43459365493263796
EL_TET2b	C	15	34	35	0.4926822199681205
EL_TGFB3_c	C	15	0	0	0.0
EL_TGFB3_g	C	15	5	7	0.41631973355537055
EL_CUX1	C	16	0	0	0.0
EL_SRSF2	C	16	17	110	0.13384772852531296
EL_TET2a	C	16	120	98	0.5504334663547544
EL_TET2b	C	16	169	222	0.4322140098718703
EL_TGFB3_c	C	16	0	0	0.0
EL_TGFB3_g	C	16	0	28	0.0
EL_CUX1	C	17	0	0	0.0
EL_SRSF2	C	17	18	84	0.17645328889324574
EL_TET2a	C	17	77	45	0.6310958118187033
EL_TET2b	C	17	150	28	0.842649289365766
EL_TGFB3_c	C	17	0	0	0.0
EL_TGFB3_g	C	17	3	41	0.0681663258350375
EL_CUX1	C	18	0	0	0.0
EL_SRSF2	C	18	12	51	0.19044596095857802
EL_TET2a	C	18	103	55	0.6518574773748498
EL_TET2b	C	18	148	24	0.8604150921458055
EL_TGFB3_c	C	18	0	0	0.0
EL_TGFB3_g	C	18	1	39	0.024993751562109475
EL_CUX1	C	19	0	0	0.0
EL_SRSF2	C	19	41	76	0.35039740193145885
EL_TET2a	C	19	92	202	0.31291452671677833
EL_TET2b	C	19	379	139	0.7316461072180074
EL_TGFB3_c	C	19	0	0	0.0
EL_TGFB3_g	C	19	2	36	0.052617732175743226
EL_CUX1	C	2	0	0	0.0
EL_SRSF2	C	2	13	213	0.057519578779700015
EL_TET2a	C	2	3383	638	0.841330909398385
EL_TET2b	C	2	282	218	0.5639887202255955
EL_TGFB3_c	C	2	0	0	0.0
EL_TGFB3_g	C	2	2	55	0.03508156463778284
EL_CUX1	C	20	0	0	0.0
EL_SRSF2	C	20	19	55	0.25672206458586677
EL_TET2a	C	20	78	55	0.5864220735283062
EL_TET2b	C	20	224	45	0.8326827998959146
EL_TGFB3_c	C	20	0	0	0.0
EL_TGFB3_g	C	20	5	56	0.081953778069169
EL_CUX1	C	21	0	0	0.0
EL_SRSF2	C	21	4	23	0.14809329877823027
EL_TET2a	C	21	39	17	0.6963042313872523
EL_TET2b	C	21	82	14	0.8540777002395583
EL_TGFB3_c	C	21	0	0	0.0
EL_TGFB3_g	C	21	2	23	0.07996801279488204
EL_CUX1	C	22	0	0	0.0
EL_SRSF2	C	22	28	110	0.20288384899644954
EL_TET2a	C	22	171	173	0.4970785732972879
EL_TET2b	C	22	316	561	0.36031516174273953
EL_TGFB3_c	C	22	0	0	0.0
EL_TGFB3_g	C	22	6	70	0.07893698197605578
EL_CUX1	C	23	0	0	0.0
EL_SRSF2	C	23	15	40	0.2726776949645519
EL_TET2a	C	23	58	38	0.604103739193834
EL_TET2b	C	23	200	26	0.8849165966107695
EL_TGFB3_c	C	23	0	0	0.0
EL_TGFB3_g	C	23	0	46	0.0
EL_CUX1	C	24	0	0	0.0
EL_SRSF2	C	24	25	210	0.10637845198076679
EL_TET2a	C	24	66	46	0.5892331041871262
EL_TET2b	C	24	193	34	0.8501828113298974
EL_TGFB3_c	C	24	0	0	0.0
EL_TGFB3_g	C	24	2	48	0.03999200159968007
EL_CUX1	C	3	0	0	0.0
EL_SRSF2	C	3	22	58	0.27496562929633794
EL_TET2a	C	3	40	115	0.2580478678794917
EL_TET2b	C	3	216	238	0.47576044580515847
EL_TGFB3_c	C	3	0	0	0.0
EL_TGFB3_g	C	3	3	29	0.09372071227741331
EL_CUX1	C	4	0	0	0.0
EL_SRSF2	C	4	733	465	0.611847981235549
EL_TET2a	C	4	19946	3778	0.8407516267275221
EL_TET2b	C	4	161	2778	0.05478035120669885
EL_TGFB3_c	C	4	0	0	0.0
EL_TGFB3_g	C	4	3	36	0.07690335811330429
EL_CUX1	C	5	0	0	0.0
EL_SRSF2	C	5	2	18	0.09995002498750624
EL_TET2a	C	5	24	2606	0.009125440587678373
EL_TET2b	C	5	7533	10	0.9986729435596665
EL_TGFB3_c	C	5	0	1	0.0
EL_TGFB3_g	C	5	1	6733	0.00014849992797753492
EL_CUX1	C	6	0	0	0.0
EL_SRSF2	C	6	10	783	0.012610181460511218
EL_TET2a	C	6	422	223	0.6542534224275592
EL_TET2b	C	6	141	20	0.8757220048444196
EL_TGFB3_c	C	6	0	0	0.0
EL_TGFB3_g	C	6	1	57	0.017238407171177385
EL_CUX1	C	7	0	0	0.0
EL_SRSF2	C	7	9	20	0.3102378490175801
EL_TET2a	C	7	22	26	0.45823786711101855
EL_TET2b	C	7	55	9	0.8592407436338072
EL_TGFB3_c	C	7	0	0	0.0
EL_TGFB3_g	C	7	2	13	0.13324450366422386
EL_CUX1	C	8	0	0	0.0
EL_SRSF2	C	8	254	3497	0.067715095400972
EL_TET2a	C	8	117	70	0.6256349927811348
EL_TET2b	C	8	203	327	0.383011641289787
EL_TGFB3_c	C	8	0	0	0.0
EL_TGFB3_g	C	8	2	43	0.04443457009553433
EL_CUX1	C	9	0	0	0.0
EL_SRSF2	C	9	17	3111	0.005434765234126489
EL_TET2a	C	9	242	59	0.8039600013288596
EL_TET2b	C	9	480	22	0.9561562518674926
EL_TGFB3_c	C	9	0	0	0.0
EL_TGFB3_g	C	9	5	265	0.018517832672863967
EL_CUX1	D	1	0	0	0.0
EL_SRSF2	D	1	0	1	0.0
EL_TET2a	D	1	740	98	0.883044355079295
EL_TET2b	D	1	0	0	0.0
EL_TGFB3_c	D	1	0	0	0.0
EL_TGFB3_g	D	1	0	3	0.0
EL_CUX1	D	10	0	0	0.0
EL_SRSF2	D	10	0	1	0.0
EL_TET2a	D	10	6	0	0.9983361064891847
EL_TET2b	D	10	0	0	0.0
EL_TGFB3_c	D	10	0	0	0.0
EL_TGFB3_g	D	10	0	0	0.0
EL_CUX1	D	11	0	0	0.0
EL_SRSF2	D	11	1	3	0.24937655860349128
EL_TET2a	D	11	1	10	0.09082652134423251
EL_TET2b	D	11	29	2	0.9351821992905514
EL_TGFB3_c	D	11	0	0	0.0
EL_TGFB3_g	D	11	0	0	0.0
EL_CUX1	D	12	0	0	0.0
EL_SRSF2	D	12	0	10	0.0
EL_TET2a	D	12	5	1	0.831946755407654
EL_TET2b	D	12	3	0	0.9966777408637875
EL_TGFB3_c	D	12	0	0	0.0
EL_TGFB3_g	D	12	0	0	0.0
EL_CUX1	D	13	0	0	0.0
EL_SRSF2	D	13	0	12	0.0
EL_TET2a	D	13	28	4	0.8747266479225243
EL_TET2b	D	13	5	31	0.13885031935573452
EL_TGFB3_c	D	13	0	0	0.0
EL_TGFB3_g	D	13	0	0	0.0
EL_CUX1	D	14	0	0	0.0
EL_SRSF2	D	14	0	0	0.0
EL_TET2a	D	14	1	0	0.9900990099009901
EL_TET2b	D	14	9	7	0.5621486570893192
EL_TGFB3_c	D	14	0	0	0.0
EL_TGFB3_g	D	14	0	0	0.0
EL_CUX1	D	15	0	0	0.0
EL_SRSF2	D	15	0	1	0.0
EL_TET2a	D	15	0	0	0.0
EL_TET2b	D	15	0	9	0.0
EL_TGFB3_c	D	15	0	0	0.0
EL_TGFB3_g	D	15	4	0	0.9975062344139651
EL_CUX1	D	16	0	0	0.0
EL_SRSF2	D	16	0	39	0.0
EL_TET2a	D	16	28	26	0.5184225143491946
EL_TET2b	D	16	3	67	0.0428510212826739
EL_TGFB3_c	D	16	0	0	0.0
EL_TGFB3_g	D	16	0	0	0.0
EL_CUX1	D	17	0	0	0.0
EL_SRSF2	D	17	0	11	0.0
EL_TET2a	D	17	4	0	0.9975062344139651
EL_TET2b	D	17	3	1	0.7481296758104738
EL_TGFB3_c	D	17	0	0	0.0
EL_TGFB3_g	D	17	0	1	0.0
EL_CUX1	D	18	0	0	0.0
EL_SRSF2	D	18	0	5	0.0
EL_TET2a	D	18	5	1	0.831946755407654
EL_TET2b	D	18	1	0	0.9900990099009901
EL_TGFB3_c	D	18	0	0	0.0
EL_TGFB3_g	D	18	0	0	0.0
EL_CUX1	D	19	0	0	0.0
EL_SRSF2	D	19	14	25	0.3588823378620867
EL_TET2a	D	19	8	77	0.09410657569697682
EL_TET2b	D	19	150	71	0.6787023211619384
EL_TGFB3_c	D	19	0	0	0.0
EL_TGFB3_g	D	19	0	0	0.0
EL_CUX1	D	2	0	0	0.0
EL_SRSF2	D	2	2	628	0.0031745527848764305
EL_TET2a	D	2	415	84	0.8316466603875674
EL_TET2b	D	2	916	87	0.9132511141464192
EL_TGFB3_c	D	2	0	0	0.0
EL_TGFB3_g	D	2	0	0	0.0
EL_CUX1	D	20	0	0	0.0
EL_SRSF2	D	20	1	2	0.33222591362126247
EL_TET2a	D	20	5	2	0.7132667617689016
EL_TET2b	D	20	3	2	0.5988023952095809
EL_TGFB3_c	D	20	0	0	0.0
EL_TGFB3_g	D	20	1	0	0.9900990099009901
EL_CUX1	D	21	0	0	0.0
EL_SRSF2	D	21	0	5	0.0
EL_TET2a	D	21	1	0	0.9900990099009901
EL_TET2b	D	21	2	0	0.9950248756218907
EL_TGFB3_c	D	21	0	0	0.0
EL_TGFB3_g	D	21	1	2	0.33222591362126247
EL_CUX1	D	22	0	0	0.0
EL_SRSF2	D	22	1	10	0.09082652134423251
EL_TET2a	D	22	27	15	0.6427041180671269
EL_TET2b	D	22	0	120	0.0
EL_TGFB3_c	D	22	0	0	0.0
EL_TGFB3_g	D	22	0	0	0.0
EL_CUX1	D	23	0	0	0.0
EL_SRSF2	D	23	0	6	0.0
EL_TET2a	D	23	6	1	0.8559201141226819
EL_TET2b	D	23	1	2	0.33222591362126247
EL_TGFB3_c	D	23	0	0	0.0
EL_TGFB3_g	D	23	0	0	0.0
EL_CUX1	D	24	0	0	0.0
EL_SRSF2	D	24	0	12	0.0
EL_TET2a	D	24	7	2	0.7769145394006659
EL_TET2b	D	24	2	1	0.6644518272425249
EL_TGFB3_c	D	24	0	0	0.0
EL_TGFB3_g	D	24	0	0	0.0
EL_CUX1	D	3	0	0	0.0
EL_SRSF2	D	3	6	185	0.03141196795979268
EL_TET2a	D	3	58	64	0.4753708712400623
EL_TET2b	D	3	62	96	0.3923802290994241
EL_TGFB3_c	D	3	0	0	0.0
EL_TGFB3_g	D	3	0	0	0.0
EL_CUX1	D	4	0	0	0.0
EL_SRSF2	D	4	10	15	0.3998400639744102
EL_TET2a	D	4	55	9	0.8592407436338072
EL_TET2b	D	4	2	12	0.14275517487508924
EL_TGFB3_c	D	4	0	0	0.0
EL_TGFB3_g	D	4	0	0	0.0
EL_CUX1	D	5	0	0	0.0
EL_SRSF2	D	5	0	0	0.0
EL_TET2a	D	5	2	10	0.16652789342214822
EL_TET2b	D	5	16	0	0.9993753903810118
EL_TGFB3_c	D	5	0	0	0.0
EL_TGFB3_g	D	5	0	26	0.0
EL_CUX1	D	6	0	0	0.0
EL_SRSF2	D	6	0	15	0.0
EL_TET2a	D	6	6	2	0.7490636704119851
EL_TET2b	D	6	2	3	0.3992015968063872
EL_TGFB3_c	D	6	0	0	0.0
EL_TGFB3_g	D	6	1	0	0.9900990099009901
EL_CUX1	D	7	0	0	0.0
EL_SRSF2	D	7	0	5	0.0
EL_TET2a	D	7	2	0	0.9950248756218907
EL_TET2b	D	7	0	1	0.0
EL_TGFB3_c	D	7	0	0	0.0
EL_TGFB3_g	D	7	0	0	0.0
EL_CUX1	D	8	0	0	0.0
EL_SRSF2	D	8	1	27	0.035701535166012134
EL_TET2a	D	8	4	5	0.4439511653718091
EL_TET2b	D	8	4	15	0.21041557075223566
EL_TGFB3_c	D	8	0	0	0.0
EL_TGFB3_g	D	8	0	0	0.0
EL_CUX1	D	9	0	0	0.0
EL_SRSF2	D	9	0	15	0.0
EL_TET2a	D	9	4	0	0.9975062344139651
EL_TET2b	D	9	5	1	0.831946755407654
EL_TGFB3_c	D	9	0	0	0.0
EL_TGFB3_g	D	9	0	2	0.0
EL_CUX1	E	1	0	0	0.0
EL_SRSF2	E	1	3	5	0.37453183520599254
EL_TET2a	E	1	4	363	0.010898885588948531
EL_TET2b	E	1	10	32	0.23803856224708403
EL_TGFB3_c	E	1	0	0	0.0
EL_TGFB3_g	E	1	0	422	0.0
EL_CUX1	E	10	0	0	0.0
EL_SRSF2	E	10	1	0	0.9900990099009901
EL_TET2a	E	10	9	3	0.7493755203996669
EL_TET2b	E	10	2	14	0.12492192379762647
EL_TGFB3_c	E	10	0	0	0.0
EL_TGFB3_g	E	10	0	1	0.0
EL_CUX1	E	11	0	0	0.0
EL_SRSF2	E	11	1	1	0.49751243781094534
