Amplicon	Letter	Number	MT	WT	Ratio
GR_TET2a	B	24	2	0	0.9950248756218907
GR_TET2b	B	24	15	21	0.4165509580672036
GR_TET2a	B	3	6	3	0.6659267480577137
GR_TET2b	B	3	128	63	0.6701219831422439
GR_TET2a	B	4	25	0	0.9996001599360256
GR_TET2b	B	4	199	154	0.5637234072689159
GR_TET2a	B	5	1	0	0.9900990099009901
GR_TET2b	B	5	3	8	0.2724795640326976
GR_TET2a	B	6	23	2	0.9196321471411435
GR_TET2b	B	6	242	180	0.5734461268690315
GR_TET2a	B	7	6	0	0.9983361064891847
GR_TET2b	B	7	71	20	0.7801340512031645
GR_TET2a	B	8	29	5	0.8526903851808292
GR_TET2b	B	8	233	106	0.6872953600188785
GR_TET2a	B	9	9	12	0.4283674440742503
GR_TET2b	B	9	11597	353	0.9704594389460762
GR_TET2a	C	1	8	2	0.7992007992007992
GR_TET2b	C	1	9	4	0.6917755572636434
GR_TET2a	C	10	0	3	0.0
GR_TET2b	C	10	2	1	0.6644518272425249
GR_TET2a	C	11	7	2	0.7769145394006659
GR_TET2b	C	11	4	4	0.4993757802746567
GR_TET2a	C	12	16	35	0.31366398745344054
GR_TET2b	C	12	108	5	0.9556676400318556
GR_TET2a	C	13	8629	71	0.9918379404161605
GR_TET2b	C	13	82	71	0.5359126854453957
GR_TET2a	C	14	1	1	0.49751243781094534
GR_TET2b	C	14	4	7	0.36330608537693004
GR_TET2a	C	15	1	0	0.9900990099009901
GR_TET2b	C	15	12	1	0.9223674096848579
GR_TET2a	C	16	59	19	0.7563132931675426
GR_TET2b	C	16	7726	5	0.9993519604812308
GR_TET2a	C	17	57	4	0.9342730699885265
GR_TET2b	C	17	57	73	0.438427813245135
GR_TET2a	C	18	133	8	0.9431955180483654
GR_TET2b	C	18	35	19	0.6480281429364932
GR_TET2a	C	19	17	13	0.56647784071976
GR_TET2b	C	19	20	40	0.3332777870354941
GR_TET2a	C	2	20	5	0.7996801279488204
GR_TET2b	C	2	59	27	0.685966748052552
GR_TET2a	C	20	16	10	0.6151480199923106
GR_TET2b	C	20	32	51	0.3854957234068184
GR_TET2a	C	21	6	842	0.007075388261930874
GR_TET2b	C	21	2	13	0.13324450366422386
GR_TET2a	C	22	16	2	0.8883953359244863
GR_TET2b	C	22	36	5	0.8778346744696416
GR_TET2a	C	23	7	5	0.5828476269775188
GR_TET2b	C	23	15	7	0.6815084052703316
GR_TET2a	C	24	7	3	0.6993006993006993
GR_TET2b	C	24	11	7	0.6107717934480843
GR_TET2a	C	3	8	10	0.44419766796224314
GR_TET2b	C	3	92	26	0.779594949580544
GR_TET2a	C	4	25	3	0.8925383791503034
GR_TET2b	C	4	117	60	0.660979605671996
GR_TET2a	C	5	1	3	0.24937655860349128
GR_TET2b	C	5	0	0	0.0
GR_TET2a	C	6	19	10	0.6549465701482247
GR_TET2b	C	6	171	95	0.6428329762039021
GR_TET2a	C	7	8	3	0.7266121707538601
GR_TET2b	C	7	49	3	0.9421265141318977
GR_TET2a	C	8	37	9	0.8041730058682895
GR_TET2b	C	8	38	49	0.4367314101827376
GR_TET2a	C	9	16	7	0.6953498478922208
GR_TET2b	C	9	83	25	0.768447365984631
GR_TET2a	D	1	0	4	0.0
GR_TET2b	D	1	5	27	0.1562011871290222
GR_TET2a	D	10	0	2	0.0
GR_TET2b	D	10	2	1	0.6644518272425249
GR_TET2a	D	11	3	94	0.03092464694361406
GR_TET2b	D	11	76	1033	0.06852958945365686
GR_TET2a	D	12	0	233	0.0
GR_TET2b	D	12	115	68	0.6283809627889186
GR_TET2a	D	13	34	18	0.6537204383772351
GR_TET2b	D	13	96	191	0.3344831190550852
GR_TET2a	D	14	0	1	0.0
GR_TET2b	D	14	3	16	0.15781167806417673
GR_TET2a	D	15	0	0	0.0
GR_TET2b	D	15	11	6	0.6466784244562022
GR_TET2a	D	16	0	6	0.0
GR_TET2b	D	16	169	70	0.7070833856324004
GR_TET2a	D	17	9	3	0.7493755203996669
GR_TET2b	D	17	759	247	0.7544656613751355
GR_TET2a	D	18	5	1	0.831946755407654
GR_TET2b	D	18	38	251	0.1314833396768278
GR_TET2a	D	19	0	11	0.0
GR_TET2b	D	19	16	91	0.149518736566676
GR_TET2a	D	2	6	403	0.014669567981222953
GR_TET2b	D	2	53	82	0.3925635138137916
GR_TET2a	D	20	0	1	0.0
GR_TET2b	D	20	19	126	0.1310254465209296
GR_TET2a	D	21	0	3	0.0
GR_TET2b	D	21	14	36	0.27994401119776047
GR_TET2a	D	22	1	3	0.24937655860349128
GR_TET2b	D	22	35	21	0.6248884127834315
GR_TET2a	D	23	0	2	0.0
GR_TET2b	D	23	4	33	0.10807889759524453
GR_TET2a	D	24	0	3	0.0
GR_TET2b	D	24	5	25	0.16661112962345884
GR_TET2a	D	3	0	5	0.0
GR_TET2b	D	3	1114	102	0.9161108872459931
GR_TET2a	D	4	10	7	0.5878894767783656
GR_TET2b	D	4	168	249	0.40286803673772814
GR_TET2a	D	5	0	4	0.0
GR_TET2b	D	5	3	12	0.19986675549633579
GR_TET2a	D	6	32	28	0.5332444592567905
GR_TET2b	D	6	145	12275	0.011674708796530759
GR_TET2a	D	7	0	1	0.0
GR_TET2b	D	7	71	41	0.6338719757164538
GR_TET2a	D	8	15	21	0.4165509580672036
GR_TET2b	D	8	28	122	0.18665422305179655
GR_TET2a	D	9	3	7	0.2997002997002997
GR_TET2b	D	9	99	140	0.41420861051838836
GR_TET2a	E	1	11	1	0.9159034138218152
GR_TET2b	E	1	48	20	0.7057785619761799
GR_TET2a	E	10	4	3	0.5706134094151213
GR_TET2b	E	10	5	7	0.41631973355537055
GR_TET2a	E	11	0	65	0.0
GR_TET2b	E	11	230	31	0.881192291483085
GR_TET2a	E	12	28	35	0.4443739089033487
GR_TET2b	E	12	332	102	0.7649593327342689
GR_TET2a	E	13	110	19	0.8526470816215798
GR_TET2b	E	13	357	263	0.5757971645618619
GR_TET2a	E	14	27	5	0.8434864104967198
GR_TET2b	E	14	11	530	0.020332341361527513
GR_TET2a	E	15	3	5	0.37453183520599254
GR_TET2b	E	15	342	82	0.8065847503596614
GR_TET2a	E	16	31	751	0.03964143681027097
GR_TET2b	E	16	11135	97	0.9913630774901375
GR_TET2a	E	17	3262	4	0.9987722021671702
GR_TET2b	E	17	440	6725	0.061409544438877264
GR_TET2a	E	18	87	6	0.935383292119127
GR_TET2b	E	18	4674	71	0.9850348049846048
GR_TET2a	E	19	79	12	0.8680364795077463
GR_TET2b	E	19	98	2055	0.04551767060998323
GR_TET2a	E	2	1386	30	0.9788066468457144
GR_TET2b	E	2	5632	160	0.9723740117852007
GR_TET2a	E	20	35	7	0.8331349678647941
GR_TET2b	E	20	135	164	0.4514899167251932
GR_TET2a	E	21	6	6	0.4995836802664446
GR_TET2b	E	21	34	54	0.38631973639359163
GR_TET2a	E	22	31	124	0.19998709760660605
GR_TET2b	E	22	3968	45	0.9887839801047094
GR_TET2a	E	23	16	4	0.7996001999000499
GR_TET2b	E	23	36	63	0.3635996364003636
GR_TET2a	E	24	19	3	0.8632439800090868
GR_TET2b	E	24	49	46	0.515735185769919
GR_TET2a	E	3	17	17	0.4998529844163482
GR_TET2b	E	3	310	179	0.6339338663831006
GR_TET2a	E	4	50	15	0.7691124442393478
GR_TET2b	E	4	510	4148	0.10948881603946749
GR_TET2a	E	5	5	2	0.7132667617689016
GR_TET2b	E	5	11	19	0.3665444851716094
GR_TET2a	E	6	26	8	0.764481034989709
GR_TET2b	E	6	541	442	0.5503504542171493
GR_TET2a	E	7	12	4	0.7495315427857588
GR_TET2b	E	7	173	55	0.758738651813517
GR_TET2a	E	8	8294	48	0.9942447923222341
GR_TET2b	E	8	222	226	0.49552465346755653
GR_TET2a	E	9	23	5	0.8211353088182791
GR_TET2b	E	9	496	180	0.7337169568497508
GR_TET2a	F	1	0	9	0.0
GR_TET2b	F	1	9	6	0.5996002664890073
GR_TET2a	F	10	0	0	0.0
GR_TET2b	F	10	1	1	0.49751243781094534
GR_TET2a	F	11	0	7	0.0
GR_TET2b	F	11	3	35	0.07892659826361484
GR_TET2a	F	12	2	19	0.09519276534983341
GR_TET2b	F	12	84	31	0.7303712720632988
GR_TET2a	F	13	38	28	0.5756703529768217
GR_TET2b	F	13	97	103	0.4849757512124394
GR_TET2a	F	14	44	4	0.9164757342220371
GR_TET2b	F	14	14	289	0.046203095607405695
GR_TET2a	F	15	0	2	0.0
GR_TET2b	F	15	6	6	0.4995836802664446
GR_TET2a	F	16	61	9	0.8713040994143693
GR_TET2b	F	16	112	39	0.7416727369048408
GR_TET2a	F	17	6	7	0.46118370484242893
GR_TET2b	F	17	73	148	0.33030179629881
GR_TET2a	F	18	0	5	0.0
GR_TET2b	F	18	28	23	0.5489119780435209
GR_TET2a	F	19	0	2546	0.0
GR_TET2b	F	19	651	45	0.9353313889168259
GR_TET2a	F	2	0	15	0.0
GR_TET2b	F	2	194	34	0.8508398754440595
GR_TET2a	F	20	0	10	0.0
GR_TET2b	F	20	23	46	0.33328503115490504
GR_TET2a	F	21	0	10	0.0
GR_TET2b	F	21	10	21	0.32247662044501774
GR_TET2a	F	22	0	2	0.0
GR_TET2b	F	22	80	25	0.7618322064565279
GR_TET2a	F	23	0	3	0.0
GR_TET2b	F	23	14	13	0.518326545723806
GR_TET2a	F	24	1	4	0.1996007984031936
GR_TET2b	F	24	7	6	0.5380476556495004
GR_TET2a	F	3	0	12	0.0
GR_TET2b	F	3	62	62	0.4999596806709136
GR_TET2a	F	4	10	41	0.19603999215840032
GR_TET2b	F	4	3548	85	0.9766006699678779
GR_TET2a	F	5	0	1	0.0
GR_TET2b	F	5	3	4	0.42796005706134094
GR_TET2a	F	6	2	10	0.16652789342214822
GR_TET2b	F	6	122	148	0.45183511721788083
GR_TET2a	F	7	1	7	0.12484394506866417
GR_TET2b	F	7	132	21	0.8626887131560029
GR_TET2a	F	8	16	395	0.038928493224009146
GR_TET2b	F	8	29	60	0.32580608920346027
GR_TET2a	F	9	0	486	0.0
GR_TET2b	F	9	94	607	0.1340922383418211
GR_TET2a	G	1	0	0	0.0
GR_TET2b	G	1	6	13	0.31562335612835346
GR_TET2a	G	10	0	1	0.0
GR_TET2b	G	10	4	0	0.9975062344139651
GR_TET2a	G	11	0	5	0.0
GR_TET2b	G	11	3	6	0.33296337402885684
GR_TET2a	G	12	0	18	0.0
GR_TET2b	G	12	92	28	0.7666027831014082
GR_TET2a	G	13	44	48	0.47820889033800673
GR_TET2b	G	13	85	660	0.11409242828955315
GR_TET2a	G	14	0	1	0.0
GR_TET2b	G	14	4	9	0.3074558032282859
GR_TET2a	G	15	0	0	0.0
GR_TET2b	G	15	281	1	0.9964185667174923
GR_TET2a	G	16	79	7	0.9184978490873154
GR_TET2b	G	16	1552	34	0.978556251221619
GR_TET2a	G	17	8	4	0.6661115736885929
GR_TET2b	G	17	50	11308	0.0044021796071671004
GR_TET2a	G	18	0	1	0.0
GR_TET2b	G	18	38	11	0.7753519689859213
GR_TET2a	G	19	0	15	0.0
GR_TET2b	G	19	17	45	0.2741493307531043
GR_TET2a	G	2	3	2	0.5988023952095809
GR_TET2b	G	2	50	40	0.5554938340184423
GR_TET2a	G	20	0	1	0.0
GR_TET2b	G	20	26	58	0.30948696583740026
GR_TET2a	G	21	0	3	0.0
GR_TET2b	G	21	4	21	0.15993602558976408
GR_TET2a	G	22	0	3	0.0
GR_TET2b	G	22	45	33	0.5768491219074477
GR_TET2a	G	23	1	0	0.9900990099009901
GR_TET2b	G	23	4	13	0.23515579071134624
GR_TET2a	G	24	1	0	0.9900990099009901
GR_TET2b	G	24	3	7	0.2997002997002997
GR_TET2a	G	3	13	598	0.02127624752459043
GR_TET2b	G	3	98	92	0.5157623282985107
GR_TET2a	G	4	19	0	0.9994739610731194
GR_TET2b	G	4	158	144	0.5231614847190491
GR_TET2a	G	5	0	1	0.0
GR_TET2b	G	5	2	11	0.15372790161414296
GR_TET2a	G	6	2	0	0.9950248756218907
GR_TET2b	G	6	161	132	0.5494693013890312
GR_TET2a	G	7	1	1	0.49751243781094534
GR_TET2b	G	7	59	20	0.7467409188710289
GR_TET2a	G	8	19	0	0.9994739610731194
GR_TET2b	G	8	15	82	0.1546232347180703
GR_TET2a	G	9	0	5	0.0
GR_TET2b	G	9	91	64	0.5870588994258436
GR_TET2a	H	1	5	17	0.22716946842344388
GR_TET2b	H	1	20	34	0.37030179596371043
GR_TET2a	H	10	0	8	0.0
GR_TET2b	H	10	10	16	0.3844675124951941
GR_TET2a	H	11	2	818	0.0024389946464067514
GR_TET2b	H	11	108	521	0.17169838317355846
GR_TET2a	H	12	23	5103	0.004486920626374119
GR_TET2b	H	12	562	106	0.8413047708866633
GR_TET2a	H	13	77	6651	0.011444691669602155
GR_TET2b	H	13	6067	4309	0.5847141627658415
GR_TET2a	H	14	1	13	0.07137758743754462
GR_TET2b	H	14	4	25	0.13788348845225784
GR_TET2a	H	15	0	10	0.0
GR_TET2b	H	15	715	14	0.980782156623366
GR_TET2a	H	16	247	65	0.7916412935482837
GR_TET2b	H	16	308	122	0.7162624125020348
GR_TET2a	H	17	30	111	0.212750868732714
GR_TET2b	H	17	214	380	0.36026329523072004
GR_TET2a	H	18	14	42	0.24995536511337263
GR_TET2b	H	18	119	90	0.5693507487680015
GR_TET2a	H	19	7	35	0.16662699357295882
GR_TET2b	H	19	93	123	0.43053562335077084
GR_TET2a	H	2	20	38	0.34476814342354767
GR_TET2b	H	2	162	339	0.3233468393844434
GR_TET2a	H	20	19	32	0.37247598510096064
GR_TET2b	H	20	66	188	0.25983229006732017
GR_TET2a	H	21	6	18	0.24989587671803415
GR_TET2b	H	21	30	74	0.28843380444188055
GR_TET2a	H	22	9	23	0.28116213683223995
GR_TET2b	H	22	113	54	0.6766061912460332
GR_TET2a	H	23	16	26	0.38086169959533445
GR_TET2b	H	23	26	56	0.31703450798683086
GR_TET2a	H	24	11	13	0.45814244064972925
GR_TET2b	H	24	26	26	0.4999038646414151
GR_TET2a	H	3	6	133	0.04316236241996979
GR_TET2b	H	3	3796	150	0.9619843842260917
GR_TET2a	H	4	4866	44	0.9910366781330384
GR_TET2b	H	4	413	11296	0.035271982857645524
GR_TET2a	H	5	6	9	0.39973351099267157
GR_TET2b	H	5	4	13	0.23515579071134624
GR_TET2a	H	6	346	116	0.7489015389277288
GR_TET2b	H	6	2953	9752	0.23242799494057856
GR_TET2a	H	7	9	17	0.3460207612456747
GR_TET2b	H	7	166	64	0.7217077518368766
GR_TET2a	H	8	46	48	0.4893096479097968
GR_TET2b	H	8	102	227	0.3100209720069299
GR_TET2a	H	9	7	28	0.19994287346472436
GR_TET2b	H	9	288	200	0.5901518411507961
GR_TET2a	I	1	0	3	0.0
GR_TET2b	I	1	14	6	0.6996501749125437
GR_TET2a	I	10	1	546	0.0018281201440558674
GR_TET2b	I	10	30	2	0.9372071227741331
GR_TET2a	I	11	0	5	0.0
GR_TET2b	I	11	14	30	0.31810952056350833
GR_TET2a	I	12	1	31	0.031240237425804437
GR_TET2b	I	12	225	56	0.8006832497064161
GR_TET2a	I	13	42	55	0.43294505721059684
GR_TET2b	I	13	222	168	0.5692161739442578
GR_TET2a	I	14	0	2	0.0
GR_TET2b	I	14	9	20	0.3102378490175801
GR_TET2a	I	15	0	0	0.0
GR_TET2b	I	15	18	12	0.5998000666444518
GR_TET2a	I	16	2	18	0.09995002498750624
GR_TET2b	I	16	277	80	0.7758886305705722
GR_TET2a	I	17	5	41	0.10867202782003912
GR_TET2b	I	17	3630	259	0.9333995027012015
GR_TET2a	I	18	10	13	0.43459365493263796
GR_TET2b	I	18	99	50	0.6643849406080129
GR_TET2a	I	19	1	20	0.047596382674916705
GR_TET2b	I	19	77	510	0.13117323384610144
GR_TET2a	I	2	141	17	0.8923485855325612
GR_TET2b	I	2	123	3279	0.03615509654586553
GR_TET2a	I	20	2	16	0.11104941699056078
GR_TET2b	I	20	70	118	0.3723206212435509
GR_TET2a	I	21	0	11	0.0
GR_TET2b	I	21	29	42	0.40839318405858327
GR_TET2a	I	22	1	11	0.08326394671107411
GR_TET2b	I	22	79	33	0.7052941701633783
GR_TET2a	I	23	0	9	0.0
GR_TET2b	I	23	30	25	0.5453553899291038
GR_TET2a	I	24	0	6	0.0
GR_TET2b	I	24	26	16	0.6189002618424185
GR_TET2a	I	3	26	84	0.23634215071357148
GR_TET2b	I	3	6862	3593	0.6563360532414603
GR_TET2a	I	4	19	21	0.47488127968008
GR_TET2b	I	4	359	243	0.5963356090430392
GR_TET2a	I	5	1	11	0.08326394671107411
GR_TET2b	I	5	6	15	0.2855782960495002
GR_TET2a	I	6	9	118	0.0708605621604598
GR_TET2b	I	6	13915	372	0.9739616616772858
GR_TET2a	I	7	2	6	0.24968789013732834
GR_TET2b	I	7	108	38	0.7396753647010479
GR_TET2a	I	8	24	94	0.2033725955427506
GR_TET2b	I	8	92	1115	0.07622140661634949
GR_TET2a	I	9	0	15	0.0
GR_TET2b	I	9	236	112	0.6781414327174506
GR_TET2a	J	1	0	2	0.0
GR_TET2b	J	1	7	5	0.5828476269775188
GR_TET2a	J	10	1	0	0.9900990099009901
GR_TET2b	J	10	125	2	0.9841744744508306
GR_TET2a	J	11	0	2	0.0
GR_TET2b	J	11	5	4	0.5549389567147613
GR_TET2a	J	12	0	5	0.0
GR_TET2b	J	12	2957	28	0.9906164468460742
GR_TET2a	J	13	23	10	0.6967585580127235
GR_TET2b	J	13	66	76	0.4647560030983734
GR_TET2a	J	14	0	0	0.0
GR_TET2b	J	14	0	3	0.0
GR_TET2a	J	15	0	0	0.0
GR_TET2b	J	15	3	2	0.5988023952095809
GR_TET2a	J	16	3	3	0.49916805324459235
GR_TET2b	J	16	71	10	0.8764350080237007
GR_TET2a	J	17	1	6	0.14265335235378032
GR_TET2b	J	17	74	62	0.5440776413499008
GR_TET2a	J	18	1	1	0.49751243781094534
GR_TET2b	J	18	23	7	0.7664111962679107
GR_TET2a	J	19	0	9	0.0
GR_TET2b	J	19	14	39	0.2641011129975476
GR_TET2a	J	2	1	4	0.1996007984031936
GR_TET2b	J	2	59	36	0.6209872644984739
GR_TET2a	J	20	0	1	0.0
GR_TET2b	J	20	18	23	0.4389173372348208
GR_TET2a	J	21	0	0	0.0
GR_TET2b	J	21	4	10	0.28551034975017847
GR_TET2a	J	22	1	1	0.49751243781094534
GR_TET2b	J	22	28	10	0.7366482504604052
GR_TET2a	J	23	0	1	0.0
GR_TET2b	J	23	14	5	0.7364544976328248
GR_TET2a	J	24	0	1	0.0
GR_TET2b	J	24	12	3	0.7994670219853431
GR_TET2a	J	3	0	4	0.0
GR_TET2b	J	3	45	25	0.6427653192401085
GR_TET2a	J	4	8	1	0.8879023307436182
GR_TET2b	J	4	116	57	0.6704814750592452
GR_TET2a	J	5	18	0	0.9994447529150471
GR_TET2b	J	5	1	3	0.24937655860349128
GR_TET2a	J	6	2	42	0.04544421722335833
GR_TET2b	J	6	109	72	0.6021766753218054
GR_TET2a	J	7	2	1	0.6644518272425249
GR_TET2b	J	7	36	8	0.8179959100204499
GR_TET2a	J	8	8	4	0.6661115736885929
GR_TET2b	J	8	24	172	0.12244273251364726
GR_TET2a	J	9	1	272	0.0036628694919600014
GR_TET2b	J	9	58	22	0.7249093863267091
GR_TET2a	K	1	1	0	0.9900990099009901
GR_TET2b	K	1	19	16	0.5427020851185376
GR_TET2a	K	10	0	1	0.0
GR_TET2b	K	10	1	2	0.33222591362126247
GR_TET2a	K	11	0	2	0.0
GR_TET2b	K	11	12	17	0.4136504653567735
GR_TET2a	K	12	22	23	0.4887802710508776
GR_TET2b	K	12	6714	26	0.9961409552804817
GR_TET2a	K	13	44	11	0.7998545718960189
GR_TET2b	K	13	249	130	0.6569747500065961
GR_TET2a	K	14	0	0	0.0
GR_TET2b	K	14	9	17	0.3460207612456747
GR_TET2a	K	15	1	1	0.49751243781094534
GR_TET2b	K	15	16	5	0.7615421227986673
GR_TET2a	K	16	4	1	0.7984031936127745
GR_TET2b	K	16	278	34	0.8909970834268133
GR_TET2a	K	17	9	1	0.8991008991008991
GR_TET2b	K	17	155	187	0.45320312271571006
GR_TET2a	K	18	2	2	0.49875311720698257
GR_TET2b	K	18	111	37	0.7499493277481252
GR_TET2a	K	19	1	5	0.1663893510815308
GR_TET2b	K	19	57	56	0.504380143350146
GR_TET2a	K	2	5	8	0.3843197540353574
GR_TET2b	K	2	117	82	0.5879101552685795
GR_TET2a	K	20	2	5	0.28530670470756064
GR_TET2b	K	20	72	191	0.2737538496635109
GR_TET2a	K	21	0	4	0.0
GR_TET2b	K	21	19	1457	0.012872541513946383
GR_TET2a	K	22	0	1	0.0
GR_TET2b	K	22	79	25	0.7595423516969522
GR_TET2a	K	23	0	0	0.0
GR_TET2b	K	23	47	21	0.6910748419350095
GR_TET2a	K	24	1	1	0.49751243781094534
GR_TET2b	K	24	25	16	0.60960741282614
GR_TET2a	K	3	2	206	0.009614922359501947
GR_TET2b	K	3	173	85	0.670516646641603
GR_TET2a	K	4	11	5	0.6870705808869456
GR_TET2b	K	4	297	202	0.5951784533376084
GR_TET2a	K	5	9	1	0.8991008991008991
GR_TET2b	K	5	7	311	0.02201188641866608
GR_TET2a	K	6	2	0	0.9950248756218907
GR_TET2b	K	6	6004	216	0.9652717600132475
GR_TET2a	K	7	311	0	0.9999678466930324
GR_TET2b	K	7	3504	24	0.9931944637345131
GR_TET2a	K	8	19	1	0.9495252373813092
GR_TET2b	K	8	104	114	0.4770423375074538
GR_TET2a	K	9	1	24	0.03998400639744102
GR_TET2b	K	9	2818	591	0.8266329520887296
GR_TET2a	L	1	0	0	0.0
GR_TET2b	L	1	22	26	0.45823786711101855
GR_TET2a	L	10	0	2	0.0
GR_TET2b	L	10	2	1	0.6644518272425249
GR_TET2a	L	11	0	0	0.0
GR_TET2b	L	11	2	13	0.13324450366422386
GR_TET2a	L	12	4	8	0.33305578684429643
GR_TET2b	L	12	181	33	0.8457548712676978
GR_TET2a	L	13	23	10	0.6967585580127235
GR_TET2b	L	13	138	123	0.528715374889851
GR_TET2a	L	14	0	0	0.0
GR_TET2b	L	14	5	12	0.2939447383891828
GR_TET2a	L	15	0	0	0.0
GR_TET2b	L	15	12	3	0.7994670219853431
GR_TET2a	L	16	0	1	0.0
GR_TET2b	L	16	185	48	0.7939573408866573
GR_TET2a	L	17	1	0	0.9900990099009901
GR_TET2b	L	17	108	144	0.42855442244355385
GR_TET2a	L	18	1	0	0.9900990099009901
GR_TET2b	L	18	99	32	0.7556675062972292
GR_TET2a	L	19	0	2	0.0
GR_TET2b	L	19	34	48	0.4145835873673942
GR_TET2a	L	2	6	1	0.8559201141226819
GR_TET2b	L	2	88	62	0.5866275581627892
GR_TET2a	L	20	0	0	0.0
GR_TET2b	L	20	44	114	0.27846338839313967
GR_TET2a	L	21	0	1	0.0
GR_TET2b	L	21	11	36	0.2339927674962774
GR_TET2a	L	22	1	0	0.9900990099009901
GR_TET2b	L	22	55	16	0.7745387973524855
GR_TET2a	L	23	1	0	0.9900990099009901
GR_TET2b	L	23	13	27	0.32491877030742317
GR_TET2a	L	24	0	1	0.0
GR_TET2b	L	24	17	9	0.6535947712418301
GR_TET2a	L	3	9	1	0.8991008991008991
GR_TET2b	L	3	127	103	0.5521499065258032
GR_TET2a	L	4	3	0	0.9966777408637875
GR_TET2b	L	4	2540	128	0.9520204197135692
GR_TET2a	L	5	0	0	0.0
GR_TET2b	L	5	6	4	0.5994005994005994
GR_TET2a	L	6	1	0	0.9900990099009901
GR_TET2b	L	6	265	243	0.5216432747386862
GR_TET2a	L	7	0	42	0.0
GR_TET2b	L	7	4020	32	0.9921002169293758
GR_TET2a	L	8	8	0	0.9987515605493134
GR_TET2b	L	8	191	7489	0.024869759284167597
GR_TET2a	L	9	0	1	0.0
GR_TET2b	L	9	142	2886	0.04689548581411554
GR_TET2a	M	1	0	1	0.0
GR_TET2b	M	1	5	15	0.2498750624687656
GR_TET2a	M	10	0	1	0.0
