Amplicon	Letter	Number	MT	WT	Ratio
RN_SRSF2	C	1	0	0	0.0
RN_TET2a	C	1	22	111	0.16540109766182995
RN_TET2b_c	C	1	0	0	0.0
RN_TET2b_g	C	1	0	2	0.0
RN_RUNX1_c	C	10	0	2	0.0
RN_RUNX1_g	C	10	0	18	0.0
RN_SRSF2	C	10	0	0	0.0
RN_TET2a	C	10	0	8	0.0
RN_TET2b_c	C	10	0	0	0.0
RN_TET2b_g	C	10	0	0	0.0
RN_RUNX1_c	C	11	0	0	0.0
RN_RUNX1_g	C	11	0	5	0.0
RN_SRSF2	C	11	0	5	0.0
RN_TET2a	C	11	1	3	0.24937655860349128
RN_TET2b_c	C	11	0	0	0.0
RN_TET2b_g	C	11	0	0	0.0
RN_RUNX1_c	C	12	1	10	0.09082652134423251
RN_RUNX1_g	C	12	0	204	0.0
RN_SRSF2	C	12	1	6	0.14265335235378032
RN_TET2a	C	12	11	115	0.08729465915403539
RN_TET2b_c	C	12	0	0	0.0
RN_TET2b_g	C	12	38	22	0.6332277953674388
RN_RUNX1_c	C	13	0	13	0.0
RN_RUNX1_g	C	13	0	172	0.0
RN_SRSF2	C	13	1	6	0.14265335235378032
RN_TET2a	C	13	82	216	0.27515855172645215
RN_TET2b_c	C	13	0	0	0.0
RN_TET2b_g	C	13	4	0	0.9975062344139651
RN_RUNX1_c	C	14	0	0	0.0
RN_RUNX1_g	C	14	0	110	0.0
RN_SRSF2	C	14	3	1	0.7481296758104738
RN_TET2a	C	14	0	7	0.0
RN_TET2b_c	C	14	0	0	0.0
RN_TET2b_g	C	14	0	0	0.0
RN_RUNX1_c	C	15	0	0	0.0
RN_RUNX1_g	C	15	0	13	0.0
RN_SRSF2	C	15	11	0	0.9990917347865577
RN_TET2a	C	15	0	10	0.0
RN_TET2b_c	C	15	0	0	0.0
RN_TET2b_g	C	15	0	0	0.0
RN_RUNX1_c	C	16	0	14	0.0
RN_RUNX1_g	C	16	0	342	0.0
RN_SRSF2	C	16	2	8	0.1998001998001998
RN_TET2a	C	16	104	221	0.3199901541491031
RN_TET2b_c	C	16	0	0	0.0
RN_TET2b_g	C	16	0	2	0.0
RN_RUNX1_c	C	17	0	3	0.0
RN_RUNX1_g	C	17	2	5354	0.0003734122975871964
RN_SRSF2	C	17	1	54	0.018178512997636793
RN_TET2a	C	17	74	6631	0.011036523435460946
RN_TET2b_c	C	17	0	0	0.0
RN_TET2b_g	C	17	1	258	0.003860854793251226
RN_RUNX1_c	C	18	0	17	0.0
RN_RUNX1_g	C	18	0	141	0.0
RN_SRSF2	C	18	3	0	0.9966777408637875
RN_TET2a	C	18	27	220	0.10930731549329988
RN_TET2b_c	C	18	0	0	0.0
RN_TET2b_g	C	18	0	0	0.0
RN_RUNX1_c	C	19	0	15	0.0
RN_RUNX1_g	C	19	0	78	0.0
RN_SRSF2	C	19	1	1	0.49751243781094534
RN_TET2a	C	19	80	95	0.45711673618650367
RN_TET2b_c	C	19	0	0	0.0
RN_TET2b_g	C	19	0	0	0.0
RN_RUNX1_c	C	2	2	13	0.13324450366422386
RN_RUNX1_g	C	2	1	157	0.006328713372571356
RN_SRSF2	C	2	1	3	0.24937655860349128
RN_TET2a	C	2	38	95	0.28569280505225175
RN_TET2b_c	C	2	0	0	0.0
RN_TET2b_g	C	2	5	1	0.831946755407654
RN_RUNX1_c	C	20	1	20	0.047596382674916705
RN_RUNX1_g	C	20	70	450	0.134612795907771
RN_SRSF2	C	20	1	1	0.49751243781094534
RN_TET2a	C	20	90	13071	0.006838380944927479
RN_TET2b_c	C	20	0	0	0.0
RN_TET2b_g	C	20	1	1	0.49751243781094534
RN_RUNX1_c	C	21	0	9	0.0
RN_RUNX1_g	C	21	1	85	0.01162655505173817
RN_SRSF2	C	21	2	7	0.22197558268590456
RN_TET2a	C	21	29	89	0.24574188628082363
RN_TET2b_c	C	21	0	0	0.0
RN_TET2b_g	C	21	1	1	0.49751243781094534
RN_RUNX1_c	C	22	1	7	0.12484394506866417
RN_RUNX1_g	C	22	1	315	0.003164456820986678
RN_SRSF2	C	22	9	13	0.40890504316219894
RN_TET2a	C	22	30	210	0.12499479188367152
RN_TET2b_c	C	22	0	0	0.0
RN_TET2b_g	C	22	2	1	0.6644518272425249
RN_RUNX1_c	C	23	0	8	0.0
RN_RUNX1_g	C	23	17	154	0.0994093912636688
RN_SRSF2	C	23	2	1	0.6644518272425249
RN_TET2a	C	23	34	85	0.2856902781278884
RN_TET2b_c	C	23	0	0	0.0
RN_TET2b_g	C	23	0	1	0.0
RN_RUNX1_c	C	24	0	3	0.0
RN_RUNX1_g	C	24	3	68	0.042247570764681025
RN_SRSF2	C	24	0	1	0.0
RN_TET2a	C	24	15	281	0.05067396371744198
RN_TET2b_c	C	24	0	0	0.0
RN_TET2b_g	C	24	0	1	0.0
RN_RUNX1_c	C	3	0	3	0.0
RN_RUNX1_g	C	3	10	52	0.16126431220770843
RN_SRSF2	C	3	0	7	0.0
RN_TET2a	C	3	36	94	0.27690177678640104
RN_TET2b_c	C	3	0	0	0.0
RN_TET2b_g	C	3	0	3	0.0
RN_RUNX1_c	C	4	0	5	0.0
RN_RUNX1_g	C	4	3	214	0.013824247730519332
RN_SRSF2	C	4	11	1	0.9159034138218152
RN_TET2a	C	4	41	76	0.35039740193145885
RN_TET2b_c	C	4	0	0	0.0
RN_TET2b_g	C	4	1	12	0.07686395080707148
RN_RUNX1_c	C	5	0	1	0.0
RN_RUNX1_g	C	5	0	4	0.0
RN_SRSF2	C	5	0	0	0.0
RN_TET2a	C	5	4	11	0.2664890073284477
RN_TET2b_c	C	5	0	0	0.0
RN_TET2b_g	C	5	0	0	0.0
RN_RUNX1_c	C	6	0	7	0.0
RN_RUNX1_g	C	6	1	146	0.006802258349772125
RN_SRSF2	C	6	2	1	0.6644518272425249
RN_TET2a	C	6	119	2765	0.04126199285023283
RN_TET2b_c	C	6	0	0	0.0
RN_TET2b_g	C	6	0	23	0.0
RN_RUNX1_c	C	7	0	3	0.0
RN_RUNX1_g	C	7	1	66	0.014923145799134457
RN_SRSF2	C	7	0	0	0.0
RN_TET2a	C	7	1128	56	0.9526946562951326
RN_TET2b_c	C	7	0	0	0.0
RN_TET2b_g	C	7	0	4	0.0
RN_RUNX1_c	C	8	0	14	0.0
RN_RUNX1_g	C	8	0	214	0.0
RN_SRSF2	C	8	1	3	0.24937655860349128
RN_TET2a	C	8	78	273	0.22221589128514857
RN_TET2b_c	C	8	0	0	0.0
RN_TET2b_g	C	8	0	11	0.0
RN_RUNX1_c	C	9	0	27	0.0
RN_RUNX1_g	C	9	3	7680	0.0003904719634622368
RN_SRSF2	C	9	23	2	0.9196321471411435
RN_TET2a	C	9	22	147	0.1301698124371339
RN_TET2b_c	C	9	0	0	0.0
RN_TET2b_g	C	9	0	36	0.0
RN_RUNX1_c	D	1	0	1	0.0
RN_RUNX1_g	D	1	2	80	0.024387269845140835
RN_SRSF2	D	1	1	1	0.49751243781094534
RN_TET2a	D	1	1	1295	0.0007715989845757363
RN_TET2b_c	D	1	0	0	0.0
RN_TET2b_g	D	1	0	1	0.0
RN_RUNX1_c	D	10	0	7	0.0
RN_RUNX1_g	D	10	0	4	0.0
RN_SRSF2	D	10	0	2	0.0
RN_TET2a	D	10	0	2	0.0
RN_TET2b_c	D	10	0	0	0.0
RN_TET2b_g	D	10	0	0	0.0
RN_RUNX1_c	D	11	0	1	0.0
RN_RUNX1_g	D	11	0	5	0.0
RN_SRSF2	D	11	1	6	0.14265335235378032
RN_TET2a	D	11	1	122	0.008129420372327452
RN_TET2b_c	D	11	0	0	0.0
RN_TET2b_g	D	11	0	0	0.0
RN_RUNX1_c	D	12	0	19	0.0
RN_RUNX1_g	D	12	7	134	0.0496418693709666
RN_SRSF2	D	12	0	12	0.0
RN_TET2a	D	12	5	148	0.032677602771060715
RN_TET2b_c	D	12	0	0	0.0
RN_TET2b_g	D	12	28	11	0.7177646757241734
RN_RUNX1_c	D	13	1	16	0.05878894767783656
RN_RUNX1_g	D	13	6	94	0.059994000599940006
RN_SRSF2	D	13	4	16	0.19990004997501248
RN_TET2a	D	13	63	201	0.23862732472254838
RN_TET2b_c	D	13	0	0	0.0
RN_TET2b_g	D	13	5	1	0.831946755407654
RN_RUNX1_c	D	14	0	1	0.0
RN_RUNX1_g	D	14	0	4	0.0
RN_SRSF2	D	14	2	2	0.49875311720698257
RN_TET2a	D	14	2	9	0.18165304268846502
RN_TET2b_c	D	14	0	0	0.0
RN_TET2b_g	D	14	0	0	0.0
RN_RUNX1_c	D	15	0	0	0.0
RN_RUNX1_g	D	15	1	165	0.006023733510029517
RN_SRSF2	D	15	6	0	0.9983361064891847
RN_TET2a	D	15	0	8	0.0
RN_TET2b_c	D	15	0	0	0.0
RN_TET2b_g	D	15	0	0	0.0
RN_RUNX1_c	D	16	0	10	0.0
RN_RUNX1_g	D	16	9	176	0.04864601913410086
RN_SRSF2	D	16	2	16	0.11104941699056078
RN_TET2a	D	16	79	238	0.24920349515788146
RN_TET2b_c	D	16	0	0	0.0
RN_TET2b_g	D	16	0	0	0.0
RN_RUNX1_c	D	17	1	31	0.031240237425804437
RN_RUNX1_g	D	17	16	301	0.05047159395602663
RN_SRSF2	D	17	1	8	0.11098779134295228
RN_TET2a	D	17	64	229	0.218422579434149
RN_TET2b_c	D	17	0	0	0.0
RN_TET2b_g	D	17	0	276	0.0
RN_RUNX1_c	D	18	0	12	0.0
RN_RUNX1_g	D	18	11	2795	0.003920157091385989
RN_SRSF2	D	18	2	10	0.16652789342214822
RN_TET2a	D	18	5	181	0.026880275254018603
RN_TET2b_c	D	18	0	0	0.0
RN_TET2b_g	D	18	0	1	0.0
RN_RUNX1_c	D	19	1	10	0.09082652134423251
RN_RUNX1_g	D	19	2	50	0.03845414343395501
RN_SRSF2	D	19	7	4	0.6357856494096277
RN_TET2a	D	19	46	102	0.310789811499223
RN_TET2b_c	D	19	0	0	0.0
RN_TET2b_g	D	19	0	8	0.0
RN_RUNX1_c	D	2	1	3	0.24937655860349128
RN_RUNX1_g	D	2	1	101	0.009802960494069209
RN_SRSF2	D	2	0	3	0.0
RN_TET2a	D	2	16	118	0.1193940750690247
RN_TET2b_c	D	2	0	0	0.0
RN_TET2b_g	D	2	3	0	0.9966777408637875
RN_RUNX1_c	D	20	8	14	0.3634711494775102
RN_RUNX1_g	D	20	53	1007	0.049999528306336735
RN_SRSF2	D	20	0	8	0.0
RN_TET2a	D	20	65	10194	0.006335894009266001
RN_TET2b_c	D	20	0	0	0.0
RN_TET2b_g	D	20	0	0	0.0
RN_RUNX1_c	D	21	0	4	0.0
RN_RUNX1_g	D	21	6	56	0.09675858732462507
RN_SRSF2	D	21	1	222	0.004484103851845209
RN_TET2a	D	21	23	68	0.252719481375673
RN_TET2b_c	D	21	0	0	0.0
RN_TET2b_g	D	21	1	0	0.9900990099009901
RN_RUNX1_c	D	22	0	1	0.0
RN_RUNX1_g	D	22	11	106	0.09400905905478164
RN_SRSF2	D	22	9	11	0.4497751124437781
RN_TET2a	D	22	16	196	0.07546813829536343
RN_TET2b_c	D	22	0	0	0.0
RN_TET2b_g	D	22	1	1	0.49751243781094534
RN_RUNX1_c	D	23	0	11	0.0
RN_RUNX1_g	D	23	13	71	0.15474348291870013
RN_SRSF2	D	23	1	3	0.24937655860349128
RN_TET2a	D	23	25	180	0.12194527096239208
RN_TET2b_c	D	23	0	0	0.0
RN_TET2b_g	D	23	0	3	0.0
RN_RUNX1_c	D	24	1	2	0.33222591362126247
RN_RUNX1_g	D	24	8	31	0.2050756216354781
RN_SRSF2	D	24	0	0	0.0
RN_TET2a	D	24	3	194	0.015227653418608194
RN_TET2b_c	D	24	0	0	0.0
RN_TET2b_g	D	24	0	1	0.0
RN_RUNX1_c	D	3	0	4	0.0
RN_RUNX1_g	D	3	901	34	0.9636260574753212
RN_SRSF2	D	3	1	7	0.12484394506866417
RN_TET2a	D	3	20	98	0.16947716295229218
RN_TET2b_c	D	3	0	0	0.0
RN_TET2b_g	D	3	0	0	0.0
RN_RUNX1_c	D	4	1	36	0.027019724398811132
RN_RUNX1_g	D	4	3	105	0.027775205999444493
RN_SRSF2	D	4	12	3	0.7994670219853431
RN_TET2a	D	4	25	86	0.2252049364922079
RN_TET2b_c	D	4	0	0	0.0
RN_TET2b_g	D	4	3	10	0.23059185242121447
RN_RUNX1_c	D	5	0	2	0.0
RN_RUNX1_g	D	5	0	1	0.0
RN_SRSF2	D	5	0	1	0.0
RN_TET2a	D	5	1	6	0.14265335235378032
RN_TET2b_c	D	5	0	0	0.0
RN_TET2b_g	D	5	0	0	0.0
RN_RUNX1_c	D	6	0	30	0.0
RN_RUNX1_g	D	6	7	72	0.08859638020503734
RN_SRSF2	D	6	2	2	0.49875311720698257
RN_TET2a	D	6	96	7417	0.012777834716045898
RN_TET2b_c	D	6	0	0	0.0
RN_TET2b_g	D	6	8	22	0.2665778073975341
RN_RUNX1_c	D	7	0	1	0.0
RN_RUNX1_g	D	7	3	49	0.05768121515093252
RN_SRSF2	D	7	0	1	0.0
RN_TET2a	D	7	26	73	0.2625997374002626
RN_TET2b_c	D	7	0	0	0.0
RN_TET2b_g	D	7	3	12	0.19986675549633579
RN_RUNX1_c	D	8	7	6	0.5380476556495004
RN_RUNX1_g	D	8	2	112	0.01754232084904833
RN_SRSF2	D	8	2	5	0.28530670470756064
RN_TET2a	D	8	65	281	0.18785584231669605
RN_TET2b_c	D	8	0	0	0.0
RN_TET2b_g	D	8	0	10	0.0
RN_RUNX1_c	D	9	0	23	0.0
RN_RUNX1_g	D	9	5	104	0.04586735161911751
RN_SRSF2	D	9	9	3	0.7493755203996669
RN_TET2a	D	9	19	6768	0.0027994654494394437
RN_TET2b_c	D	9	0	0	0.0
RN_TET2b_g	D	9	17	28	0.3776938458120418
