Amplicon	Letter	Number	MT	WT	Ratio
RN_TET2a	A	16	20	8	0.7140307033202428
RN_TET2b_c	A	16	0	0	0.0
RN_TET2b_g	A	16	0	1	0.0
RN_RUNX1_c	A	17	5	3	0.6242197253433208
RN_RUNX1_g	A	17	0	31	0.0
RN_SRSF2	A	17	0	8	0.0
RN_TET2a	A	17	20	36	0.35707909301910373
RN_TET2b_c	A	17	0	0	0.0
RN_TET2b_g	A	17	0	0	0.0
RN_RUNX1_c	A	18	0	0	0.0
RN_RUNX1_g	A	18	4	40	0.09088843444671665
RN_SRSF2	A	18	0	0	0.0
RN_TET2a	A	18	28	64	0.30431474839691336
RN_TET2b_c	A	18	0	0	0.0
RN_TET2b_g	A	18	0	0	0.0
RN_RUNX1_c	A	19	0	0	0.0
RN_RUNX1_g	A	19	1	30	0.032247662044501774
RN_SRSF2	A	19	1	0	0.9900990099009901
RN_TET2a	A	19	17	14	0.5482102547565301
RN_TET2b_c	A	19	0	0	0.0
RN_TET2b_g	A	19	0	0	0.0
RN_RUNX1_c	A	2	0	0	0.0
RN_RUNX1_g	A	2	1	98	0.0100999899000101
RN_SRSF2	A	2	1	2	0.33222591362126247
RN_TET2a	A	2	73	93	0.4397325462321547
RN_TET2b_c	A	2	0	0	0.0
RN_TET2b_g	A	2	0	0	0.0
RN_RUNX1_c	A	20	0	5	0.0
RN_RUNX1_g	A	20	2	38	0.04998750312421895
RN_SRSF2	A	20	0	1	0.0
RN_TET2a	A	20	14	16	0.46651116294568473
RN_TET2b_c	A	20	0	0	0.0
RN_TET2b_g	A	20	0	6	0.0
RN_RUNX1_c	A	21	0	3	0.0
RN_RUNX1_g	A	21	0	10	0.0
RN_SRSF2	A	21	0	0	0.0
RN_TET2a	A	21	3	10	0.23059185242121447
RN_TET2b_c	A	21	0	0	0.0
RN_TET2b_g	A	21	0	0	0.0
RN_RUNX1_c	A	22	0	1	0.0
RN_RUNX1_g	A	22	7	34	0.1706900755913192
RN_SRSF2	A	22	0	0	0.0
RN_TET2a	A	22	49	25	0.6620726928793406
RN_TET2b_c	A	22	0	0	0.0
RN_TET2b_g	A	22	0	0	0.0
RN_RUNX1_c	A	23	0	1	0.0
RN_RUNX1_g	A	23	5	31	0.13885031935573452
RN_SRSF2	A	23	0	1	0.0
RN_TET2a	A	23	24	50	0.3242805026347791
RN_TET2b_c	A	23	0	0	0.0
RN_TET2b_g	A	23	0	0	0.0
RN_RUNX1_c	A	24	0	0	0.0
RN_RUNX1_g	A	24	3	36	0.07690335811330429
RN_SRSF2	A	24	0	0	0.0
RN_TET2a	A	24	16	11	0.5923731951129211
RN_TET2b_c	A	24	0	0	0.0
RN_TET2b_g	A	24	0	0	0.0
RN_RUNX1_c	A	3	0	3	0.0
RN_RUNX1_g	A	3	184	405	0.31238858423456306
RN_SRSF2	A	3	1	1	0.49751243781094534
RN_TET2a	A	3	439	716	0.3800832893221704
RN_TET2b_c	A	3	0	0	0.0
RN_TET2b_g	A	3	102	1	0.9901951266867294
RN_RUNX1_c	A	4	0	1	0.0
RN_RUNX1_g	A	4	2	654	0.0030487340132010184
RN_SRSF2	A	4	0	0	0.0
RN_TET2a	A	4	43	16	0.728690052533469
RN_TET2b_c	A	4	0	0	0.0
RN_TET2b_g	A	4	1	20	0.047596382674916705
RN_RUNX1_c	A	5	0	0	0.0
RN_RUNX1_g	A	5	0	1	0.0
RN_SRSF2	A	5	0	0	0.0
RN_TET2a	A	5	2	4	0.3327787021630616
RN_TET2b_c	A	5	0	0	0.0
RN_TET2b_g	A	5	0	0	0.0
RN_RUNX1_c	A	6	0	0	0.0
RN_RUNX1_g	A	6	3	37	0.07498125468632842
RN_SRSF2	A	6	0	2	0.0
RN_TET2a	A	6	17	26	0.3952569169960474
RN_TET2b_c	A	6	0	0	0.0
RN_TET2b_g	A	6	0	0	0.0
RN_RUNX1_c	A	7	0	0	0.0
RN_RUNX1_g	A	7	26	339	0.07123092518013205
RN_SRSF2	A	7	0	0	0.0
RN_TET2a	A	7	7	8	0.46635576282478347
RN_TET2b_c	A	7	0	0	0.0
RN_TET2b_g	A	7	1	0	0.9900990099009901
RN_RUNX1_c	A	8	0	0	0.0
RN_RUNX1_g	A	8	33	1564	0.020663615130775637
RN_SRSF2	A	8	1	1	0.49751243781094534
RN_TET2a	A	8	3129	806	0.7951695167229562
RN_TET2b_c	A	8	0	0	0.0
RN_TET2b_g	A	8	6	0	0.9983361064891847
RN_RUNX1_c	A	9	0	0	0.0
RN_RUNX1_g	A	9	3	55	0.05171522151353215
RN_SRSF2	A	9	2	0	0.9950248756218907
RN_TET2a	A	9	101	121	0.4549344624116031
RN_TET2b_c	A	9	0	0	0.0
RN_TET2b_g	A	9	1	0	0.9900990099009901
RN_RUNX1_c	B	1	0	1	0.0
RN_RUNX1_g	B	1	0	1404	0.0
RN_SRSF2	B	1	0	4	0.0
RN_TET2a	B	1	48	36	0.5713605523152006
RN_TET2b_c	B	1	0	0	0.0
RN_TET2b_g	B	1	0	0	0.0
RN_RUNX1_c	B	10	0	0	0.0
RN_RUNX1_g	B	10	0	274	0.0
RN_SRSF2	B	10	0	23	0.0
RN_TET2a	B	10	85	59	0.5902367891118673
RN_TET2b_c	B	10	0	0	0.0
RN_TET2b_g	B	10	0	0	0.0
RN_RUNX1_c	B	11	0	1	0.0
RN_RUNX1_g	B	11	0	6	0.0
RN_SRSF2	B	11	0	4	0.0
RN_TET2a	B	11	0	5	0.0
RN_TET2b_c	B	11	0	0	0.0
RN_TET2b_g	B	11	0	0	0.0
RN_RUNX1_c	B	12	2	55	0.03508156463778284
RN_RUNX1_g	B	12	0	128	0.0
RN_SRSF2	B	12	0	6	0.0
RN_TET2a	B	12	34	35	0.4926822199681205
RN_TET2b_c	B	12	0	0	0.0
RN_TET2b_g	B	12	0	0	0.0
RN_RUNX1_c	B	13	1	20	0.047596382674916705
RN_RUNX1_g	B	13	0	248	0.0
RN_SRSF2	B	13	1	13	0.07137758743754462
RN_TET2a	B	13	39	68	0.3644519203812728
RN_TET2b_c	B	13	0	0	0.0
RN_TET2b_g	B	13	0	3	0.0
RN_RUNX1_c	B	14	0	0	0.0
RN_RUNX1_g	B	14	0	1	0.0
RN_SRSF2	B	14	0	2	0.0
RN_TET2a	B	14	1	0	0.9900990099009901
RN_TET2b_c	B	14	0	0	0.0
RN_TET2b_g	B	14	0	0	0.0
RN_RUNX1_c	B	15	0	2	0.0
RN_RUNX1_g	B	15	0	5	0.0
RN_SRSF2	B	15	0	1	0.0
RN_TET2a	B	15	1	2	0.33222591362126247
RN_TET2b_c	B	15	0	0	0.0
RN_TET2b_g	B	15	0	0	0.0
RN_RUNX1_c	B	16	1	6	0.14265335235378032
RN_RUNX1_g	B	16	0	50	0.0
RN_SRSF2	B	16	0	4	0.0
RN_TET2a	B	16	21	15	0.583171341294085
RN_TET2b_c	B	16	0	0	0.0
RN_TET2b_g	B	16	0	3	0.0
RN_RUNX1_c	B	17	1	18	0.052603892688058915
RN_RUNX1_g	B	17	0	68	0.0
RN_SRSF2	B	17	1	15	0.062460961898813235
RN_TET2a	B	17	44	58	0.43133026173904515
RN_TET2b_c	B	17	0	0	0.0
RN_TET2b_g	B	17	1	0	0.9900990099009901
RN_RUNX1_c	B	18	0	24	0.0
RN_RUNX1_g	B	18	0	83	0.0
RN_SRSF2	B	18	2	15	0.11757789535567312
RN_TET2a	B	18	51	96	0.3469151758383784
RN_TET2b_c	B	18	0	0	0.0
RN_TET2b_g	B	18	2	2	0.49875311720698257
RN_RUNX1_c	B	19	1	11	0.08326394671107411
RN_RUNX1_g	B	19	0	63	0.0
RN_SRSF2	B	19	1	5	0.1663893510815308
RN_TET2a	B	19	21	21	0.4998809807188765
RN_TET2b_c	B	19	0	0	0.0
RN_TET2b_g	B	19	0	0	0.0
RN_RUNX1_c	B	2	0	4	0.0
RN_RUNX1_g	B	2	1	165	0.006023733510029517
RN_SRSF2	B	2	1	5	0.1663893510815308
RN_TET2a	B	2	119	108	0.5242059821153253
RN_TET2b_c	B	2	0	0	0.0
RN_TET2b_g	B	2	0	0	0.0
RN_RUNX1_c	B	20	0	20	0.0
RN_RUNX1_g	B	20	0	83	0.0
RN_SRSF2	B	20	1	4	0.1996007984031936
RN_TET2a	B	20	23	20	0.5347593582887701
RN_TET2b_c	B	20	0	0	0.0
RN_TET2b_g	B	20	0	3	0.0
RN_RUNX1_c	B	21	0	5	0.0
RN_RUNX1_g	B	21	1	28	0.03447087211306446
RN_SRSF2	B	21	0	2	0.0
RN_TET2a	B	21	12	5	0.7054673721340388
RN_TET2b_c	B	21	0	0	0.0
RN_TET2b_g	B	21	0	0	0.0
RN_RUNX1_c	B	22	0	6	0.0
RN_RUNX1_g	B	22	0	62	0.0
RN_SRSF2	B	22	3	7	0.2997002997002997
RN_TET2a	B	22	53	35	0.6022042949664811
RN_TET2b_c	B	22	0	0	0.0
RN_TET2b_g	B	22	0	0	0.0
RN_RUNX1_c	B	23	0	5	0.0
RN_RUNX1_g	B	23	0	52	0.0
RN_SRSF2	B	23	0	4	0.0
RN_TET2a	B	23	26	50	0.342060255229575
RN_TET2b_c	B	23	0	0	0.0
RN_TET2b_g	B	23	0	0	0.0
RN_RUNX1_c	B	24	0	22	0.0
RN_RUNX1_g	B	24	0	66	0.0
RN_SRSF2	B	24	0	4	0.0
RN_TET2a	B	24	24	12	0.6664815329075258
RN_TET2b_c	B	24	0	0	0.0
RN_TET2b_g	B	24	1	0	0.9900990099009901
RN_RUNX1_c	B	3	0	0	0.0
RN_RUNX1_g	B	3	5	92	0.05154107823935677
RN_SRSF2	B	3	1	5	0.1663893510815308
RN_TET2a	B	3	40	95	0.2962743500481446
RN_TET2b_c	B	3	0	0	0.0
RN_TET2b_g	B	3	0	0	0.0
RN_RUNX1_c	B	4	0	4	0.0
RN_RUNX1_g	B	4	1	4216	0.00023713484198519802
RN_SRSF2	B	4	1	5	0.1663893510815308
RN_TET2a	B	4	1468	17	0.9885455316799213
RN_TET2b_c	B	4	0	0	0.0
RN_TET2b_g	B	4	2	1	0.6644518272425249
RN_RUNX1_c	B	5	0	0	0.0
RN_RUNX1_g	B	5	0	0	0.0
RN_SRSF2	B	5	2	3	0.3992015968063872
RN_TET2a	B	5	1	5	0.1663893510815308
RN_TET2b_c	B	5	0	0	0.0
RN_TET2b_g	B	5	0	0	0.0
RN_RUNX1_c	B	6	0	16	0.0
RN_RUNX1_g	B	6	0	65	0.0
RN_SRSF2	B	6	1	2	0.33222591362126247
RN_TET2a	B	6	37	13	0.7398520295940813
RN_TET2b_c	B	6	0	0	0.0
RN_TET2b_g	B	6	0	0	0.0
RN_RUNX1_c	B	7	0	1	0.0
RN_RUNX1_g	B	7	29	45	0.39183894068369135
RN_SRSF2	B	7	0	0	0.0
RN_TET2a	B	7	7	8	0.46635576282478347
RN_TET2b_c	B	7	0	0	0.0
RN_TET2b_g	B	7	0	0	0.0
RN_RUNX1_c	B	8	0	5	0.0
RN_RUNX1_g	B	8	41	229	0.15184622791748453
RN_SRSF2	B	8	0	6	0.0
RN_TET2a	B	8	121	41	0.7468674773162151
RN_TET2b_c	B	8	0	0	0.0
RN_TET2b_g	B	8	1	1	0.49751243781094534
RN_RUNX1_c	B	9	0	16	0.0
RN_RUNX1_g	B	9	1	109	0.00909008271975275
RN_SRSF2	B	9	1	8	0.11098779134295228
RN_TET2a	B	9	128	100	0.5613788868909259
RN_TET2b_c	B	9	0	0	0.0
RN_TET2b_g	B	9	1	0	0.9900990099009901
RN_RUNX1_c	C	1	0	3	0.0
RN_RUNX1_g	C	1	0	77	0.0
RN_SRSF2	C	1	1	4	0.1996007984031936
RN_TET2a	C	1	94	91	0.5080806442894978
RN_TET2b_c	C	1	0	0	0.0
RN_TET2b_g	C	1	0	0	0.0
RN_RUNX1_c	C	10	0	3	0.0
RN_RUNX1_g	C	10	0	5	0.0
RN_SRSF2	C	10	0	3	0.0
RN_TET2a	C	10	4	5	0.4439511653718091
RN_TET2b_c	C	10	0	0	0.0
RN_TET2b_g	C	10	0	0	0.0
RN_RUNX1_c	C	11	0	0	0.0
RN_RUNX1_g	C	11	0	2	0.0
RN_SRSF2	C	11	1	4	0.1996007984031936
RN_TET2a	C	11	1	5	0.1663893510815308
RN_TET2b_c	C	11	0	0	0.0
RN_TET2b_g	C	11	0	0	0.0
RN_RUNX1_c	C	12	1	10	0.09082652134423251
RN_RUNX1_g	C	12	1	137	0.0072458517498731985
RN_SRSF2	C	12	0	13	0.0
RN_TET2a	C	12	91	96	0.486604994385327
RN_TET2b_c	C	12	0	0	0.0
RN_TET2b_g	C	12	0	0	0.0
RN_RUNX1_c	C	13	0	17	0.0
RN_RUNX1_g	C	13	1	265	0.0037592571707830533
RN_SRSF2	C	13	6	20	0.23068050749711647
RN_TET2a	C	13	77	72	0.5167438426951212
RN_TET2b_c	C	13	0	0	0.0
RN_TET2b_g	C	13	1	0	0.9900990099009901
RN_RUNX1_c	C	14	0	0	0.0
RN_RUNX1_g	C	14	0	3	0.0
RN_SRSF2	C	14	0	4	0.0
RN_TET2a	C	14	1	9	0.0999000999000999
RN_TET2b_c	C	14	0	0	0.0
RN_TET2b_g	C	14	0	0	0.0
RN_RUNX1_c	C	15	0	0	0.0
RN_RUNX1_g	C	15	0	9	0.0
RN_SRSF2	C	15	0	3	0.0
RN_TET2a	C	15	2	7	0.22197558268590456
RN_TET2b_c	C	15	0	0	0.0
RN_TET2b_g	C	15	0	0	0.0
RN_RUNX1_c	C	16	0	18	0.0
RN_RUNX1_g	C	16	0	67	0.0
RN_SRSF2	C	16	0	10	0.0
RN_TET2a	C	16	43	45	0.4885808430860129
RN_TET2b_c	C	16	0	0	0.0
RN_TET2b_g	C	16	1	1	0.49751243781094534
RN_RUNX1_c	C	17	0	3	0.0
RN_RUNX1_g	C	17	0	76	0.0
RN_SRSF2	C	17	0	624	0.0
RN_TET2a	C	17	55	170	0.24443358072974536
RN_TET2b_c	C	17	0	0	0.0
RN_TET2b_g	C	17	1	2	0.33222591362126247
RN_RUNX1_c	C	18	0	29	0.0
RN_RUNX1_g	C	18	1	114	0.008694896095991653
RN_SRSF2	C	18	7	14	0.3331746787244169
RN_TET2a	C	18	75	234	0.2427105918902301
RN_TET2b_c	C	18	0	0	0.0
RN_TET2b_g	C	18	4	0	0.9975062344139651
RN_RUNX1_c	C	19	0	15	0.0
RN_RUNX1_g	C	19	0	54	0.0
RN_SRSF2	C	19	3	7	0.2997002997002997
RN_TET2a	C	19	43	39	0.524326301670528
RN_TET2b_c	C	19	0	0	0.0
RN_TET2b_g	C	19	1	0	0.9900990099009901
RN_RUNX1_c	C	2	0	19	0.0
RN_RUNX1_g	C	2	1	2171	0.0004604030368184308
RN_SRSF2	C	2	121	11	0.9165972274827665
RN_TET2a	C	2	7933	3015	0.724606572335977
RN_TET2b_c	C	2	0	0	0.0
RN_TET2b_g	C	2	610	0	0.9999836068261176
RN_RUNX1_c	C	20	0	10	0.0
RN_RUNX1_g	C	20	0	91	0.0
RN_SRSF2	C	20	3	10	0.23059185242121447
RN_TET2a	C	20	47	106	0.30716946604797074
RN_TET2b_c	C	20	0	0	0.0
RN_TET2b_g	C	20	1	10	0.09082652134423251
RN_RUNX1_c	C	21	0	9	0.0
RN_RUNX1_g	C	21	0	45	0.0
RN_SRSF2	C	21	0	3	0.0
RN_TET2a	C	21	26	30	0.4642028209248349
RN_TET2b_c	C	21	0	0	0.0
RN_TET2b_g	C	21	0	0	0.0
RN_RUNX1_c	C	22	0	9	0.0
RN_RUNX1_g	C	22	1	91	0.010868383871318334
RN_SRSF2	C	22	2	10	0.16652789342214822
RN_TET2a	C	22	116	94	0.552354649778582
RN_TET2b_c	C	22	0	0	0.0
RN_TET2b_g	C	22	1	0	0.9900990099009901
RN_RUNX1_c	C	23	0	2	0.0
RN_RUNX1_g	C	23	8	74	0.09754907938056334
RN_SRSF2	C	23	2	9	0.18165304268846502
RN_TET2a	C	23	56	108	0.34144259496372176
RN_TET2b_c	C	23	0	0	0.0
RN_TET2b_g	C	23	2	1	0.6644518272425249
RN_RUNX1_c	C	24	0	2	0.0
RN_RUNX1_g	C	24	1	71	0.013886960144424384
RN_SRSF2	C	24	1	9	0.0999000999000999
RN_TET2a	C	24	50	91	0.35458478122119
RN_TET2b_c	C	24	0	0	0.0
RN_TET2b_g	C	24	1	0	0.9900990099009901
RN_RUNX1_c	C	3	1	3	0.24937655860349128
RN_RUNX1_g	C	3	0	143	0.0
RN_SRSF2	C	3	2	2	0.49875311720698257
RN_TET2a	C	3	81	212	0.27644107709634486
RN_TET2b_c	C	3	0	0	0.0
RN_TET2b_g	C	3	1	0	0.9900990099009901
RN_RUNX1_c	C	4	0	3	0.0
RN_RUNX1_g	C	4	0	757	0.0
RN_SRSF2	C	4	1	5	0.1663893510815308
RN_TET2a	C	4	2378	1147	0.6746080152964105
RN_TET2b_c	C	4	0	0	0.0
RN_TET2b_g	C	4	1	0	0.9900990099009901
RN_RUNX1_c	C	5	0	0	0.0
RN_RUNX1_g	C	5	0	44	0.0
RN_SRSF2	C	5	1	6	0.14265335235378032
RN_TET2a	C	5	18	154	0.10464507877448986
RN_TET2b_c	C	5	0	0	0.0
RN_TET2b_g	C	5	0	0	0.0
RN_RUNX1_c	C	6	0	2	0.0
RN_RUNX1_g	C	6	1	70	0.01408252358822701
RN_SRSF2	C	6	1	7	0.12484394506866417
RN_TET2a	C	6	73	50	0.593447687179904
RN_TET2b_c	C	6	0	0	0.0
RN_TET2b_g	C	6	1	0	0.9900990099009901
RN_RUNX1_c	C	7	0	2	0.0
RN_RUNX1_g	C	7	20	44	0.3124511795032026
RN_SRSF2	C	7	1	1	0.49751243781094534
RN_TET2a	C	7	24	26	0.47990401919616077
RN_TET2b_c	C	7	0	0	0.0
RN_TET2b_g	C	7	0	0	0.0
RN_RUNX1_c	C	8	0	9	0.0
RN_RUNX1_g	C	8	57	277	0.17065357324631
RN_SRSF2	C	8	4	13	0.23515579071134624
RN_TET2a	C	8	238	131	0.6449689710305954
RN_TET2b_c	C	8	0	0	0.0
RN_TET2b_g	C	8	0	0	0.0
RN_RUNX1_c	C	9	0	34	0.0
RN_RUNX1_g	C	9	2	6669	0.0002998046772527698
RN_SRSF2	C	9	10	7	0.5878894767783656
RN_TET2a	C	9	7139	5874	0.5486048193308082
RN_TET2b_c	C	9	0	0	0.0
RN_TET2b_g	C	9	7	7	0.4996431120628123
RN_RUNX1_c	D	1	0	1	0.0
RN_RUNX1_g	D	1	0	42	0.0
RN_SRSF2	D	1	1	1	0.49751243781094534
RN_TET2a	D	1	75	144	0.3424501164330396
RN_TET2b_c	D	1	0	0	0.0
RN_TET2b_g	D	1	1	0	0.9900990099009901
RN_RUNX1_c	D	10	0	2	0.0
RN_RUNX1_g	D	10	0	10	0.0
RN_SRSF2	D	10	0	31	0.0
RN_TET2a	D	10	5	9	0.35688793718772305
RN_TET2b_c	D	10	0	0	0.0
RN_TET2b_g	D	10	0	0	0.0
RN_RUNX1_c	D	11	0	2	0.0
RN_RUNX1_g	D	11	0	6	0.0
RN_SRSF2	D	11	0	0	0.0
RN_TET2a	D	11	2	12	0.14275517487508924
RN_TET2b_c	D	11	0	0	0.0
RN_TET2b_g	D	11	0	0	0.0
RN_RUNX1_c	D	12	0	23	0.0
RN_RUNX1_g	D	12	1	102	0.009707795359673817
RN_SRSF2	D	12	3	7	0.2997002997002997
RN_TET2a	D	12	44	218	0.16793252165947864
RN_TET2b_c	D	12	0	0	0.0
RN_TET2b_g	D	12	1	0	0.9900990099009901
RN_RUNX1_c	D	13	0	20	0.0
RN_RUNX1_g	D	13	0	243	0.0
RN_SRSF2	D	13	3	9	0.2497918401332223
RN_TET2a	D	13	58	184	0.2396595182017272
RN_TET2b_c	D	13	0	0	0.0
RN_TET2b_g	D	13	2	0	0.9950248756218907
RN_RUNX1_c	D	14	0	0	0.0
RN_RUNX1_g	D	14	0	1	0.0
RN_SRSF2	D	14	0	4	0.0
RN_TET2a	D	14	0	17	0.0
RN_TET2b_c	D	14	0	0	0.0
RN_TET2b_g	D	14	0	0	0.0
RN_RUNX1_c	D	15	0	0	0.0
RN_RUNX1_g	D	15	0	4	0.0
RN_SRSF2	D	15	1	1	0.49751243781094534
RN_TET2a	D	15	2	352	0.005649557922092596
RN_TET2b_c	D	15	0	0	0.0
RN_TET2b_g	D	15	1	0	0.9900990099009901
RN_RUNX1_c	D	16	0	6	0.0
RN_RUNX1_g	D	16	0	48	0.0
RN_SRSF2	D	16	1	3	0.24937655860349128
RN_TET2a	D	16	22	97	0.18485841525922192
RN_TET2b_c	D	16	0	0	0.0
RN_TET2b_g	D	16	0	3	0.0
RN_RUNX1_c	D	17	1	35	0.027770063871146906
RN_RUNX1_g	D	17	3	57	0.049991668055324116
RN_SRSF2	D	17	3	12	0.19986675549633579
RN_TET2a	D	17	51	238	0.17646448219784783
RN_TET2b_c	D	17	0	0	0.0
RN_TET2b_g	D	17	0	0	0.0
RN_RUNX1_c	D	18	0	11	0.0
RN_RUNX1_g	D	18	0	72	0.0
RN_SRSF2	D	18	6	12	0.3331482509716824
RN_TET2a	D	18	58	6828	0.008422874785252998
RN_TET2b_c	D	18	0	0	0.0
RN_TET2b_g	D	18	1	0	0.9900990099009901
RN_RUNX1_c	D	19	0	7	0.0
RN_RUNX1_g	D	19	1	59	0.016663889351774704
RN_SRSF2	D	19	6	6	0.4995836802664446
RN_TET2a	D	19	31	106	0.2262608568717612
RN_TET2b_c	D	19	0	0	0.0
RN_TET2b_g	D	19	0	6	0.0
RN_RUNX1_c	D	2	0	3	0.0
RN_RUNX1_g	D	2	1	5053	0.00019786268725230065
RN_SRSF2	D	2	4	10	0.28551034975017847
RN_TET2a	D	2	2612	4131	0.38736410000874977
RN_TET2b_c	D	2	0	0	0.0
RN_TET2b_g	D	2	2	0	0.9950248756218907
RN_RUNX1_c	D	20	4	9	0.3074558032282859
RN_RUNX1_g	D	20	3	46	0.0612119975515201
RN_SRSF2	D	20	3	5	0.37453183520599254
RN_TET2a	D	20	49	154	0.24136742032412198
RN_TET2b_c	D	20	0	0	0.0
RN_TET2b_g	D	20	0	9	0.0
RN_RUNX1_c	D	21	0	2	0.0
RN_RUNX1_g	D	21	0	18	0.0
RN_SRSF2	D	21	0	1	0.0
RN_TET2a	D	21	22	73	0.23155457320282075
RN_TET2b_c	D	21	0	0	0.0
RN_TET2b_g	D	21	1	0	0.9900990099009901
RN_RUNX1_c	D	22	0	5	0.0
RN_RUNX1_g	D	22	0	53	0.0
RN_SRSF2	D	22	2	3	0.3992015968063872
RN_TET2a	D	22	73	130	0.35958819762573274
RN_TET2b_c	D	22	0	0	0.0
RN_TET2b_g	D	22	0	0	0.0
RN_RUNX1_c	D	23	1	5	0.1663893510815308
RN_RUNX1_g	D	23	0	40	0.0
RN_SRSF2	D	23	3	5	0.37453183520599254
RN_TET2a	D	23	38	8237	0.004592139465692488
RN_TET2b_c	D	23	0	0	0.0
RN_TET2b_g	D	23	0	0	0.0
RN_RUNX1_c	D	24	0	0	0.0
RN_RUNX1_g	D	24	1	55	0.017853954650955187
RN_SRSF2	D	24	2	3	0.3992015968063872
RN_TET2a	D	24	36	128	0.21949881104810684
RN_TET2b_c	D	24	0	0	0.0
RN_TET2b_g	D	24	0	0	0.0
RN_RUNX1_c	D	3	0	0	0.0
RN_RUNX1_g	D	3	3	2955	0.001014195354309147
RN_SRSF2	D	3	1	2	0.33222591362126247
RN_TET2a	D	3	89	4597	0.018992703814119046
RN_TET2b_c	D	3	0	0	0.0
RN_TET2b_g	D	3	0	23	0.0
RN_RUNX1_c	D	4	0	29	0.0
RN_RUNX1_g	D	4	0	71	0.0
RN_SRSF2	D	4	2	3	0.3992015968063872
RN_TET2a	D	4	88	159	0.3562608801263107
RN_TET2b_c	D	4	0	0	0.0
RN_TET2b_g	D	4	8	1	0.8879023307436182
RN_RUNX1_c	D	5	0	0	0.0
RN_RUNX1_g	D	5	0	1	0.0
RN_SRSF2	D	5	4	2	0.6655574043261232
RN_TET2a	D	5	3	18	0.1427891480247501
RN_TET2b_c	D	5	0	0	0.0
RN_TET2b_g	D	5	0	0	0.0
RN_RUNX1_c	D	6	1	39	0.024993751562109475
RN_RUNX1_g	D	6	0	47	0.0
RN_SRSF2	D	6	5	0	0.9980039920159681
RN_TET2a	D	6	895	135	0.8689236026834691
RN_TET2b_c	D	6	0	0	0.0
RN_TET2b_g	D	6	2	0	0.9950248756218907
RN_RUNX1_c	D	7	0	2	0.0
RN_RUNX1_g	D	7	28	41	0.40573829879727574
RN_SRSF2	D	7	1	0	0.9900990099009901
RN_TET2a	D	7	16	57	0.21914806190932748
RN_TET2b_c	D	7	0	0	0.0
RN_TET2b_g	D	7	0	0	0.0
RN_RUNX1_c	D	8	4	5	0.4439511653718091
RN_RUNX1_g	D	8	54	209	0.20531538724763318
RN_SRSF2	D	8	2	5	0.28530670470756064
RN_TET2a	D	8	235	255	0.47958204934593174
RN_TET2b_c	D	8	0	0	0.0
RN_TET2b_g	D	8	2	1	0.6644518272425249
RN_RUNX1_c	D	9	0	42	0.0
RN_RUNX1_g	D	9	3	112	0.026084688287974958
RN_SRSF2	D	9	173	9	0.9504972254271744
RN_TET2a	D	9	9999	521	0.9504743816783444
RN_TET2b_c	D	9	0	0	0.0
RN_TET2b_g	D	9	0	0	0.0
RN_RUNX1_c	E	1	0	2	0.0
RN_RUNX1_g	E	1	0	49	0.0
RN_SRSF2	E	1	1	3	0.24937655860349128
RN_TET2a	E	1	3208	38	0.9882902394016038
RN_TET2b_c	E	1	0	0	0.0
RN_TET2b_g	E	1	0	7	0.0
