	Plate_Well	celltype
908	not_seq_NE3_G2	NE
909	not_seq_NE3_G1	NE
910	not_seq_NE3_H1	NE
911	not_seq_NE3_H2	NE
912	not_seq_NE3_H3	NE
913	not_seq_NE3_H4	NE
914	not_seq_NE3_H5	NE
915	not_seq_NE3_H6	NE
916	not_seq_NE3_H7	NE
917	not_seq_NE3_H8	NE
918	not_seq_NE3_G8	NE
919	not_seq_NE3_G9	NE
920	not_seq_NE3_G10	NE
921	not_seq_NE3_G11	NE
922	not_seq_NE3_G12	NE
923	not_seq_NE3_G13	NE
924	not_seq_NE3_G14	NE
925	not_seq_NE3_G15	NE
926	not_seq_NE3_G16	NE
927	not_seq_NE3_G17	NE
928	not_seq_NE3_G18	NE
929	not_seq_NE3_G19	NE
930	not_seq_NE3_G20	NE
931	not_seq_NE3_G21	NE
932	not_seq_NE3_G22	NE
933	not_seq_NE3_G23	NE
934	not_seq_NE3_G24	NE
935	not_seq_NE3_H24	NE
936	not_seq_NE3_H23	NE
937	not_seq_NE3_H22	NE
938	not_seq_NE3_H21	NE
939	not_seq_NE3_H20	NE
940	not_seq_NE3_H19	NE
941	not_seq_NE3_H18	NE
942	not_seq_NE3_H17	NE
943	not_seq_NE3_H16	NE
944	not_seq_NE3_H15	NE
945	not_seq_NE3_H14	NE
946	not_seq_NE3_H13	NE
947	not_seq_NE3_H12	NE
948	not_seq_NE3_H11	NE
949	not_seq_NE3_H10	NE
950	not_seq_NE3_H9	NE
951	not_seq_NE3_I9	NE
952	not_seq_NE3_I8	NE
953	not_seq_NE3_I7	NE
954	not_seq_NE3_I6	NE
955	not_seq_NE3_I5	NE
956	not_seq_NE3_I4	NE
957	not_seq_NE3_I3	NE
958	not_seq_NE3_I2	NE
959	not_seq_NE3_I1	NE
960	not_seq_NE3_J1	NE
961	not_seq_NE3_J2	NE
962	not_seq_NE3_J3	NE
963	not_seq_NE3_J4	NE
964	not_seq_NE3_J5	NE
965	not_seq_NE3_J6	NE
966	not_seq_NE3_J7	NE
967	not_seq_NE3_J8	NE
968	not_seq_NE3_J9	NE
969	not_seq_NE3_J10	NE
970	not_seq_NE3_I10	NE
971	not_seq_NE3_I11	NE
972	not_seq_NE3_I12	NE
973	not_seq_NE3_I13	NE
974	not_seq_NE3_I14	NE
975	not_seq_NE3_I15	NE
976	not_seq_NE3_I16	NE
977	not_seq_NE3_I17	NE
978	not_seq_NE3_I18	NE
979	not_seq_NE3_I19	NE
980	not_seq_NE3_I20	NE
981	not_seq_NE3_I21	NE
982	not_seq_NE3_I22	NE
983	not_seq_NE3_I23	NE
984	not_seq_NE3_I24	NE
985	not_seq_NE3_J24	NE
986	not_seq_NE3_J23	NE
987	not_seq_NE3_J22	NE
988	not_seq_NE3_J21	NE
989	not_seq_NE3_J20	NE
990	not_seq_NE3_J19	NE
991	not_seq_NE3_J18	NE
992	not_seq_NE3_J17	NE
993	not_seq_NE3_J16	NE
994	not_seq_NE3_J15	NE
995	not_seq_NE3_J14	NE
996	not_seq_NE3_J13	NE
997	not_seq_NE3_J12	NE
998	not_seq_NE3_J11	NE
999	not_seq_NE3_K11	NE
1000	not_seq_NE3_K10	NE
1001	not_seq_NE3_K9	NE
1002	not_seq_NE3_K8	NE
1003	not_seq_NE3_K7	NE
1004	not_seq_NE3_K6	NE
1005	not_seq_NE3_K5	NE
1006	not_seq_NE3_K4	NE
1007	not_seq_NE3_K3	NE
1008	not_seq_NE3_K2	NE
1009	not_seq_NE3_K1	NE
1010	not_seq_NE3_L1	NE
1011	not_seq_NE3_L2	NE
1012	not_seq_NE3_L3	NE
1013	not_seq_NE3_L4	NE
1014	not_seq_NE3_L5	NE
1015	not_seq_NE3_L6	NE
1016	not_seq_NE3_L7	NE
1017	not_seq_NE3_L8	NE
1018	not_seq_NE3_L9	NE
1019	not_seq_NE3_L10	NE
1020	not_seq_NE3_L11	NE
1021	not_seq_NE3_L12	NE
1022	not_seq_NE3_K12	NE
1023	not_seq_NE3_K13	NE
1024	not_seq_NE3_K14	NE
1025	not_seq_NE3_K15	NE
1026	not_seq_NE3_K16	NE
1027	not_seq_NE3_K17	NE
1028	not_seq_NE3_K18	NE
1029	not_seq_NE3_K19	NE
1030	not_seq_NE3_K20	NE
1031	not_seq_NE3_K21	NE
1032	not_seq_NE3_K22	NE
1033	not_seq_NE3_K23	NE
1034	not_seq_NE3_K24	NE
1035	not_seq_NE3_L24	NE
1036	not_seq_NE3_L23	NE
1037	not_seq_NE3_L22	NE
1038	not_seq_NE3_L21	NE
1039	not_seq_NE3_L20	NE
1040	not_seq_NE3_L19	NE
1041	not_seq_NE3_L18	NE
1042	not_seq_NE3_L17	NE
1043	not_seq_NE3_L16	NE
1044	not_seq_NE3_L15	NE
1045	not_seq_NE3_L14	NE
1046	not_seq_NE3_L13	NE
1047	not_seq_NE3_M13	NE
1048	not_seq_NE3_M12	NE
1049	not_seq_NE3_M11	NE
1050	not_seq_NE3_M10	NE
1051	not_seq_NE3_M9	NE
1052	not_seq_NE3_M8	NE
1053	not_seq_NE3_M7	NE
1054	not_seq_NE3_M6	NE
1055	not_seq_NE3_M5	NE
1056	not_seq_NE3_M4	NE
1057	not_seq_NE3_M3	NE
1058	not_seq_NE3_M2	NE
1059	not_seq_NE3_M1	NE
1060	not_seq_NE3_N1	NE
1061	not_seq_NE3_N2	NE
1062	not_seq_NE3_N3	NE
1063	not_seq_NE3_N4	NE
1064	not_seq_NE3_N5	NE
1065	not_seq_NE3_N6	NE
1066	not_seq_NE3_N7	NE
1067	not_seq_NE3_N8	NE
1068	not_seq_NE3_N9	NE
1069	not_seq_NE3_N10	NE
1070	not_seq_NE3_N11	NE
1071	not_seq_NE3_N12	NE
1072	not_seq_NE3_N13	NE
1073	not_seq_NE3_N14	NE
1074	not_seq_NE3_M14	NE
1075	not_seq_NE3_M15	NE
1076	not_seq_NE3_M16	NE
1077	not_seq_NE3_M17	NE
1078	not_seq_NE3_M18	NE
1079	not_seq_NE3_M19	NE
1080	not_seq_NE3_M20	NE
1081	not_seq_NE3_M21	NE
1082	not_seq_NE3_M22	NE
1083	not_seq_NE3_M23	NE
1084	not_seq_NE3_M24	NE
1085	not_seq_NE3_N24	NE
1086	not_seq_NE3_N23	NE
1087	not_seq_NE3_N22	NE
1088	not_seq_NE3_N21	NE
1089	not_seq_NE3_N20	NE
1090	not_seq_NE3_N19	NE
1091	not_seq_NE3_N18	NE
1092	not_seq_NE3_N17	NE
1093	not_seq_NE3_N16	NE
1094	not_seq_NE3_N15	NE
1095	not_seq_NE3_O15	NE
1096	not_seq_NE3_O14	NE
1097	not_seq_NE3_O13	NE
1098	not_seq_NE3_O12	NE
1099	not_seq_NE3_O11	NE
1100	not_seq_NE3_O10	NE
1101	not_seq_NE3_O9	NE
1102	not_seq_NE3_O8	NE
1103	not_seq_NE3_O7	NE
1104	not_seq_NE3_O6	NE
1105	not_seq_NE3_O5	NE
1106	not_seq_NE3_O4	NE
1107	not_seq_NE3_O3	NE
1108	not_seq_NE3_O2	NE
1109	not_seq_NE3_O1	NE
1110	not_seq_NE3_P1	NE
1111	not_seq_NE3_P2	NE
1112	not_seq_NE3_P3	NE
1113	not_seq_NE3_P4	NE
1114	not_seq_NE3_P5	NE
1115	not_seq_NE3_P6	NE
1116	not_seq_NE3_P7	NE
1117	not_seq_NE3_P8	NE
1118	not_seq_NE3_P9	NE
1119	not_seq_NE3_P10	NE
1120	not_seq_NE3_P11	NE
1121	not_seq_NE3_P12	NE
1122	not_seq_NE3_P13	NE
1123	not_seq_NE3_P14	NE
1124	not_seq_NE3_P15	NE
1125	not_seq_NE3_P16	NE
1126	not_seq_NE3_O16	NE
1127	not_seq_NE3_O17	NE
1128	not_seq_NE3_O18	NE
1129	not_seq_NE3_O19	NE
1130	not_seq_NE3_O20	NE
1131	not_seq_NE3_O21	NE
1132	not_seq_NE3_O22	NE
1133	not_seq_NE3_O23	NE
1134	not_seq_NE3_O24	NE
1135	not_seq_NE3_P24	NE
1136	not_seq_NE3_P23	NE
1137	not_seq_NE3_P22	NE
1138	not_seq_NE3_P21	NE
1139	not_seq_NE3_P20	NE
1140	not_seq_NE3_P19	NE
1141	not_seq_NE3_P18	NE
1142	not_seq_NE3_P17	NE
1143	not_seq_NE4_A2	NE
1144	not_seq_NE4_A3	NE
1145	not_seq_NE4_A4	NE
1146	not_seq_NE4_A5	NE
1147	not_seq_NE4_A6	NE
1148	not_seq_NE4_A7	NE
1149	not_seq_NE4_A8	NE
1150	not_seq_NE4_A9	NE
1151	not_seq_NE4_A10	NE
1152	not_seq_NE4_A11	NE
1153	not_seq_NE4_A12	NE
1154	not_seq_NE4_A13	NE
1155	not_seq_NE4_A14	NE
1156	not_seq_NE4_A15	NE
1157	not_seq_NE4_A16	NE
1158	not_seq_NE4_A17	NE
1159	not_seq_NE4_A18	NE
1160	not_seq_NE4_A19	NE
1161	not_seq_NE4_A20	NE
1162	not_seq_NE4_A21	NE
1163	not_seq_NE4_A22	NE
1164	not_seq_NE4_A23	NE
1165	not_seq_NE4_A24	NE
1166	not_seq_NE4_B24	NE
1167	not_seq_NE4_B23	NE
1168	not_seq_NE4_B22	NE
1169	not_seq_NE4_B21	NE
1170	not_seq_NE4_B20	NE
1171	not_seq_NE4_B19	NE
1172	not_seq_NE4_B18	NE
1173	not_seq_NE4_B17	NE
1174	not_seq_NE4_B16	NE
1175	not_seq_NE4_B15	NE
1176	not_seq_NE4_B14	NE
1177	not_seq_NE4_B13	NE
1178	not_seq_NE4_B12	NE
1179	not_seq_NE4_B11	NE
1180	not_seq_NE4_B10	NE
1181	not_seq_NE4_B9	NE
1182	not_seq_NE4_B8	NE
1183	not_seq_NE4_B7	NE
1184	not_seq_NE4_B6	NE
1185	not_seq_NE4_B5	NE
1186	not_seq_NE4_B4	NE
1187	not_seq_NE4_B3	NE
1188	not_seq_NE4_C2	NE
1189	not_seq_NE4_C1	NE
1190	not_seq_NE4_B1	NE
1191	not_seq_NE4_D1	NE
1192	not_seq_NE4_D2	NE
1193	not_seq_NE4_D3	NE
1194	not_seq_NE4_D4	NE
1195	not_seq_NE4_C4	NE
1196	not_seq_NE4_C5	NE
1197	not_seq_NE4_C6	NE
1198	not_seq_NE4_C7	NE
1199	not_seq_NE4_C8	NE
1200	not_seq_NE4_C9	NE
1201	not_seq_NE4_C10	NE
1202	not_seq_NE4_C11	NE
1203	not_seq_NE4_C12	NE
1204	not_seq_NE4_C13	NE
1205	not_seq_NE4_C14	NE
1206	not_seq_NE4_C15	NE
1207	not_seq_NE4_C16	NE
1208	not_seq_NE4_C17	NE
1209	not_seq_NE4_C18	NE
1210	not_seq_NE4_C19	NE
1211	not_seq_NE4_C20	NE
1212	not_seq_NE4_C21	NE
1213	not_seq_NE4_C22	NE
1214	not_seq_NE4_C23	NE
1215	not_seq_NE4_C24	NE
1216	not_seq_NE4_D24	NE
1217	not_seq_NE4_D23	NE
1218	not_seq_NE4_D22	NE
1219	not_seq_NE4_D21	NE
1220	not_seq_NE4_D20	NE
1221	not_seq_NE4_D19	NE
1222	not_seq_NE4_D18	NE
1223	not_seq_NE4_D17	NE
1224	not_seq_NE4_D16	NE
1225	not_seq_NE4_D15	NE
1226	not_seq_NE4_D14	NE
1227	not_seq_NE4_D13	NE
1228	not_seq_NE4_D12	NE
1229	not_seq_NE4_D11	NE
1230	not_seq_NE4_D10	NE
1231	not_seq_NE4_D9	NE
1232	not_seq_NE4_D8	NE
1233	not_seq_NE4_D7	NE
1234	not_seq_NE4_D6	NE
1235	not_seq_NE4_D5	NE
1236	not_seq_NE4_E5	NE
1237	not_seq_NE4_E4	NE
1238	not_seq_NE4_E3	NE
1239	not_seq_NE4_E2	NE
1240	not_seq_NE4_E1	NE
1241	not_seq_NE4_F1	NE
1242	not_seq_NE4_F2	NE
1243	not_seq_NE4_F3	NE
1244	not_seq_NE4_F4	NE
1245	not_seq_NE4_F5	NE
1246	not_seq_NE4_F6	NE
1247	not_seq_NE4_E6	NE
1248	not_seq_NE4_E7	NE
1249	not_seq_NE4_E8	NE
1250	not_seq_NE4_E9	NE
1251	not_seq_NE4_E10	NE
1252	not_seq_NE4_E11	NE
1253	not_seq_NE4_E12	NE
1254	not_seq_NE4_E13	NE
1255	not_seq_NE4_E14	NE
1256	not_seq_NE4_E15	NE
1257	not_seq_NE4_E16	NE
1258	not_seq_NE4_E17	NE
1259	not_seq_NE4_E18	NE
1260	not_seq_NE4_E19	NE
1261	not_seq_NE4_E20	NE
1262	not_seq_NE4_E21	NE
1263	not_seq_NE4_E22	NE
1264	not_seq_NE4_E23	NE
1265	not_seq_NE4_E24	NE
1266	not_seq_NE4_F24	NE
1267	not_seq_NE4_F23	NE
1268	not_seq_NE4_F22	NE
1269	not_seq_NE4_F21	NE
1270	not_seq_NE4_F20	NE
1271	not_seq_NE4_F19	NE
1272	not_seq_NE4_F18	NE
1273	not_seq_NE4_F17	NE
1274	not_seq_NE4_F16	NE
1275	not_seq_NE4_F15	NE
1276	not_seq_NE4_F14	NE
1277	not_seq_NE4_F13	NE
1278	not_seq_NE4_F12	NE
1279	not_seq_NE4_F11	NE
1280	not_seq_NE4_F10	NE
1281	not_seq_NE4_F9	NE
1282	not_seq_NE4_F8	NE
1283	not_seq_NE4_F7	NE
1284	not_seq_NE4_G7	NE
1285	not_seq_NE4_G6	NE
1286	not_seq_NE4_G5	NE
1287	not_seq_NE4_G4	NE
1288	not_seq_NE4_G3	NE
1289	not_seq_NE4_G2	NE
1290	not_seq_NE4_G1	NE
1291	not_seq_NE4_H1	NE
1292	not_seq_NE4_H2	NE
1293	not_seq_NE4_H3	NE
1294	not_seq_NE4_H4	NE
1295	not_seq_NE4_H5	NE
1296	not_seq_NE4_H6	NE
1297	not_seq_NE4_H7	NE
1298	not_seq_NE4_H8	NE
1299	not_seq_NE4_G8	NE
1300	not_seq_NE4_G9	NE
1301	not_seq_NE4_G10	NE
1302	not_seq_NE4_G11	NE
1303	not_seq_NE4_G12	NE
1304	not_seq_NE4_G13	NE
1305	not_seq_NE4_G14	NE
1306	not_seq_NE4_G15	NE
1307	not_seq_NE4_G16	NE
1308	not_seq_NE4_G17	NE
1309	not_seq_NE4_G18	NE
1310	not_seq_NE4_G19	NE
1311	not_seq_NE4_G20	NE
1312	not_seq_NE4_G21	NE
1313	not_seq_NE4_G22	NE
1314	not_seq_NE4_G23	NE
1315	not_seq_NE4_G24	NE
1316	not_seq_NE4_H24	NE
1317	not_seq_NE4_H23	NE
1318	not_seq_NE4_H22	NE
1319	not_seq_NE4_H21	NE
1320	not_seq_NE4_H20	NE
1321	not_seq_NE4_H19	NE
1322	not_seq_NE4_H18	NE
1323	not_seq_NE4_H17	NE
1324	not_seq_NE4_H16	NE
1325	not_seq_NE4_H15	NE
1326	not_seq_NE4_H14	NE
1327	not_seq_NE4_H13	NE
1328	not_seq_NE4_H12	NE
1329	not_seq_NE4_H11	NE
1330	not_seq_NE4_H10	NE
1331	not_seq_NE4_H9	NE
1332	not_seq_NE4_I9	NE
1333	not_seq_NE4_I8	NE
1334	not_seq_NE4_I7	NE
1335	not_seq_NE4_I6	NE
1336	not_seq_NE4_I5	NE
1337	not_seq_NE4_I4	NE
1338	not_seq_NE4_I3	NE
1339	not_seq_NE4_I2	NE
1340	not_seq_NE4_I1	NE
1341	not_seq_NE4_J1	NE
1342	not_seq_NE4_J2	NE
1343	not_seq_NE4_J3	NE
1344	not_seq_NE4_J4	NE
1345	not_seq_NE4_J5	NE
1346	not_seq_NE4_J6	NE
1347	not_seq_NE4_J7	NE
1348	not_seq_NE4_J8	NE
1349	not_seq_NE4_J9	NE
1350	not_seq_NE4_J10	NE
1351	not_seq_NE4_I10	NE
1352	not_seq_NE4_I11	NE
1353	not_seq_NE4_I12	NE
1354	not_seq_NE4_I13	NE
1355	not_seq_NE4_I14	NE
1356	not_seq_NE4_I15	NE
1357	not_seq_NE4_I16	NE
1358	not_seq_NE4_I17	NE
1359	not_seq_NE4_I18	NE
1360	not_seq_NE4_I19	NE
1361	not_seq_NE4_I20	NE
1362	not_seq_NE4_I21	NE
1363	not_seq_NE4_I22	NE
1364	not_seq_NE4_I23	NE
1365	not_seq_NE4_I24	NE
1366	not_seq_NE4_J24	NE
1367	not_seq_NE4_J23	NE
1368	not_seq_NE4_J22	NE
1369	not_seq_NE4_J21	NE
1370	not_seq_NE4_J20	NE
1371	not_seq_NE4_J19	NE
1372	not_seq_NE4_J18	NE
1373	not_seq_NE4_J17	NE
1374	not_seq_NE4_J16	NE
1375	not_seq_NE4_J15	NE
1376	not_seq_NE4_J14	NE
1377	not_seq_NE4_J13	NE
1378	not_seq_NE4_J12	NE
1379	not_seq_NE4_J11	NE
1380	not_seq_NE4_K11	NE
1381	not_seq_NE4_K10	NE
1382	not_seq_NE4_K9	NE
1383	not_seq_NE4_K8	NE
1384	not_seq_NE4_K7	NE
1385	not_seq_NE4_K6	NE
1386	not_seq_NE4_K5	NE
1387	not_seq_NE4_K4	NE
1388	not_seq_NE4_K3	NE
1389	not_seq_NE4_K2	NE
1390	not_seq_NE4_K1	NE
1391	not_seq_NE4_L1	NE
1392	not_seq_NE4_L2	NE
1393	not_seq_NE4_L3	NE
1394	not_seq_NE4_L4	NE
1395	not_seq_NE4_L5	NE
1396	not_seq_NE4_L6	NE
1397	not_seq_NE4_L7	NE
1398	not_seq_NE4_L8	NE
1399	not_seq_NE4_L9	NE
1400	not_seq_NE4_L10	NE
1401	not_seq_NE4_L11	NE
1402	not_seq_NE4_L12	NE
1403	not_seq_NE4_K12	NE
1404	not_seq_NE4_K13	NE
1405	not_seq_NE4_K14	NE
1406	not_seq_NE4_K15	NE
1407	not_seq_NE4_K16	NE
1408	not_seq_NE4_K17	NE
1409	not_seq_NE4_K18	NE
1410	not_seq_NE4_K19	NE
1411	not_seq_NE4_K20	NE
1412	not_seq_NE4_K21	NE
1413	not_seq_NE4_K22	NE
1414	not_seq_NE4_K23	NE
1415	not_seq_NE4_K24	NE
1416	not_seq_NE4_L24	NE
1417	not_seq_NE4_L23	NE
1418	not_seq_NE4_L22	NE
1419	not_seq_NE4_L21	NE
1420	not_seq_NE4_L20	NE
1421	not_seq_NE4_L19	NE
1422	not_seq_NE4_L18	NE
1423	not_seq_NE4_L17	NE
1424	not_seq_NE4_L16	NE
1425	not_seq_NE4_L15	NE
1426	not_seq_NE4_L14	NE
1427	not_seq_NE4_L13	NE
1428	not_seq_NE4_M13	NE
1429	not_seq_NE4_M12	NE
1430	not_seq_NE4_M11	NE
1431	not_seq_NE4_M10	NE
1432	not_seq_NE4_M9	NE
1433	not_seq_NE4_M8	NE
1434	not_seq_NE4_M7	NE
1435	not_seq_NE4_M6	NE
1436	not_seq_NE4_M5	NE
1437	not_seq_NE4_M4	NE
1438	not_seq_NE4_M3	NE
1439	not_seq_NE4_M2	NE
1440	not_seq_NE4_M1	NE
1441	not_seq_NE4_N1	NE
1442	not_seq_NE4_N2	NE
1443	not_seq_NE4_N3	NE
1444	not_seq_NE4_N4	NE
1445	not_seq_NE4_N5	NE
1446	not_seq_NE4_N6	NE
1447	not_seq_NE4_N7	NE
1448	not_seq_NE4_N8	NE
1449	not_seq_NE4_N9	NE
1450	not_seq_NE4_N10	NE
1451	not_seq_NE4_N11	NE
1452	not_seq_NE4_N12	NE
1453	not_seq_NE4_N13	NE
1454	not_seq_NE4_N14	NE
1455	not_seq_NE4_M14	NE
1456	not_seq_NE4_M15	NE
1457	not_seq_NE4_M16	NE
1458	not_seq_NE4_M17	NE
1459	not_seq_NE4_M18	NE
1460	not_seq_NE4_M19	NE
1461	not_seq_NE4_M20	NE
1462	not_seq_NE4_M21	NE
1463	not_seq_NE4_M22	NE
1464	not_seq_NE4_M23	NE
1465	not_seq_NE4_M24	NE
1466	not_seq_NE4_N24	NE
1467	not_seq_NE4_N23	NE
1468	not_seq_NE4_N22	NE
1469	not_seq_NE4_N21	NE
1470	not_seq_NE4_N20	NE
1471	not_seq_NE4_N19	NE
1472	not_seq_NE4_N18	NE
1473	not_seq_NE4_N17	NE
1474	not_seq_NE4_N16	NE
1475	not_seq_NE4_N15	NE
1476	not_seq_NE4_O15	NE
1477	not_seq_NE4_O14	NE
1478	not_seq_NE4_O13	NE
1479	not_seq_NE4_O12	NE
1480	not_seq_NE4_O11	NE
1481	not_seq_NE4_O10	NE
1482	not_seq_NE4_O9	NE
1483	not_seq_NE4_O8	NE
1484	not_seq_NE4_O7	NE
1485	not_seq_NE4_O6	NE
1486	not_seq_NE4_O5	NE
1487	not_seq_NE4_O4	NE
1488	not_seq_NE4_O3	NE
1489	not_seq_NE4_O2	NE
1490	not_seq_NE4_O1	NE
1491	not_seq_NE4_P1	NE
1492	not_seq_NE4_P2	NE
1493	not_seq_NE4_P3	NE
1494	not_seq_NE4_P4	NE
1495	not_seq_NE4_P5	NE
1496	not_seq_NE4_P6	NE
1497	not_seq_NE4_P7	NE
1498	not_seq_NE4_P8	NE
1499	not_seq_NE4_P9	NE
1500	not_seq_NE4_P10	NE
1501	not_seq_NE4_P11	NE
1502	not_seq_NE4_P12	NE
1503	not_seq_NE4_P13	NE
1504	not_seq_NE4_P14	NE
1505	not_seq_NE4_P15	NE
1506	not_seq_NE4_P16	NE
1507	not_seq_NE4_O16	NE
1508	not_seq_NE4_O17	NE
1509	not_seq_NE4_O18	NE
1510	not_seq_NE4_O19	NE
1511	not_seq_NE4_O20	NE
1512	not_seq_NE4_O21	NE
1513	not_seq_NE4_O22	NE
1514	not_seq_NE4_O23	NE
1515	not_seq_NE4_O24	NE
1516	not_seq_NE4_P24	NE
1517	not_seq_NE4_P23	NE
1518	not_seq_NE4_P22	NE
1519	not_seq_NE4_P21	NE
1520	not_seq_NE4_P20	NE
1521	not_seq_NE4_P19	NE
1522	not_seq_NE4_P18	NE
1523	not_seq_NE4_P17	NE
1524	AS-195_A2	NE
1525	AS-195_A3	NE
1526	AS-195_A4	NE
1527	AS-195_A5	NE
1528	AS-195_A6	NE
1529	AS-195_A7	NE
1530	AS-195_A8	NE
1531	AS-195_A9	NE
1532	AS-195_A10	NE
1533	AS-195_A11	NE
1534	AS-195_A12	NE
1535	AS-195_A13	NE
1536	AS-195_A14	NE
1537	AS-195_A15	NE
1538	AS-195_A16	NE
1539	AS-195_A17	NE
1540	AS-195_A18	NE
1541	AS-195_A19	NE
1542	AS-195_A20	NE
1543	AS-195_A21	NE
1544	AS-195_A22	NE
1545	AS-195_A23	NE
1546	AS-195_A24	NE
1547	AS-195_B24	NE
1548	AS-195_B23	NE
1549	AS-195_B22	NE
1550	AS-195_B21	NE
1551	AS-195_B20	NE
1552	AS-195_B19	NE
1553	AS-195_B18	NE
1554	AS-195_B17	NE
1555	AS-195_B16	NE
1556	AS-195_B15	NE
1557	AS-195_B14	NE
1558	AS-195_B13	NE
1559	AS-195_B12	NE
1560	AS-195_B11	NE
1561	AS-195_B10	NE
1562	AS-195_B9	NE
1563	AS-195_B8	NE
1564	AS-195_B7	NE
1565	AS-195_B6	NE
1566	AS-195_B5	NE
1567	AS-195_B4	NE
1568	AS-195_B3	NE
1569	AS-195_C2	NE
1570	AS-195_C1	NE
1571	AS-195_B1	NE
1572	AS-195_D1	NE
1573	AS-195_D2	NE
1574	AS-195_D3	NE
1575	AS-195_D4	NE
1576	AS-195_C4	NE
1577	AS-195_C5	NE
1578	AS-195_C6	NE
1579	AS-195_C7	NE
1580	AS-195_C8	NE
1581	AS-195_C9	NE
1582	AS-195_C10	NE
1583	AS-195_C11	NE
1584	AS-195_C12	NE
1585	AS-195_C13	NE
1586	AS-195_C14	NE
1587	AS-195_C15	NE
1588	AS-195_C16	NE
1589	AS-195_C17	NE
1590	AS-195_C18	NE
1591	AS-195_C19	NE
1592	AS-195_C20	NE
1593	AS-195_C21	NE
1594	AS-195_C22	NE
1595	AS-195_C23	NE
1596	AS-195_C24	NE
1597	AS-195_D24	NE
1598	AS-195_D23	NE
1599	AS-195_D22	NE
1600	AS-195_D21	NE
1601	AS-195_D20	NE
1602	AS-195_D19	NE
1603	AS-195_D18	NE
1604	AS-195_D17	NE
1605	AS-195_D16	NE
1606	AS-195_D15	NE
1607	AS-195_D14	NE
1608	AS-195_D13	NE
1609	AS-195_D12	NE
1610	AS-195_D11	NE
1611	AS-195_D10	NE
1612	AS-195_D9	NE
1613	AS-195_D8	NE
1614	AS-195_D7	NE
1615	AS-195_D6	NE
1616	AS-195_D5	NE
1617	AS-195_E5	NE
1618	AS-195_E4	NE
1619	AS-195_E3	NE
1620	AS-195_E2	NE
1621	AS-195_E1	NE
1622	AS-195_F1	NE
1623	AS-195_F2	NE
1624	AS-195_F3	NE
1625	AS-195_F4	NE
1626	AS-195_F5	NE
1627	AS-195_F6	NE
1628	AS-195_E6	NE
1629	AS-195_E7	NE
1630	AS-195_E8	NE
1631	AS-195_E9	NE
1632	AS-195_E10	NE
1633	AS-195_E11	NE
1634	AS-195_E12	NE
1635	AS-195_E13	NE
1636	AS-195_E14	NE
1637	AS-195_E15	NE
1638	AS-195_E16	NE
1639	AS-195_E17	NE
1640	AS-195_E18	NE
1641	AS-195_E19	NE
1642	AS-195_E20	NE
1643	AS-195_E21	NE
1644	AS-195_E22	NE
1645	AS-195_E23	NE
1646	AS-195_E24	NE
1647	AS-195_F24	NE
1648	AS-195_F23	NE
1649	AS-195_F22	NE
1650	AS-195_F21	NE
1651	AS-195_F20	NE
1652	AS-195_F19	NE
1653	AS-195_F18	NE
1654	AS-195_F17	NE
1655	AS-195_F16	NE
1656	AS-195_F15	NE
1657	AS-195_F14	NE
1658	AS-195_F13	NE
1659	AS-195_F12	NE
1660	AS-195_F11	NE
1661	AS-195_F10	NE
1662	AS-195_F9	NE
1663	AS-195_F8	NE
1664	AS-195_F7	NE
1665	AS-195_G7	NE
1666	AS-195_G6	NE
1667	AS-195_G5	NE
1668	AS-195_G4	NE
1669	AS-195_G3	NE
1670	AS-195_G2	NE
1671	AS-195_G1	NE
1672	AS-195_H1	NE
1673	AS-195_H2	NE
1674	AS-195_H3	NE
1675	AS-195_H4	NE
1676	AS-195_H5	NE
1677	AS-195_H6	NE
1678	AS-195_H7	NE
1679	AS-195_H8	NE
1680	AS-195_G8	NE
1681	AS-195_G9	NE
1682	AS-195_G10	NE
1683	AS-195_G11	NE
1684	AS-195_G12	NE
1685	AS-195_G13	NE
1686	AS-195_G14	NE
1687	AS-195_G15	NE
1688	AS-195_G16	NE
1689	AS-195_G17	NE
1690	AS-195_G18	NE
1691	AS-195_G19	NE
1692	AS-195_G20	NE
1693	AS-195_G21	NE
1694	AS-195_G22	NE
1695	AS-195_G23	NE
1696	AS-195_G24	NE
1697	AS-195_H24	NE
1698	AS-195_H23	NE
1699	AS-195_H22	NE
1700	AS-195_H21	NE
1701	AS-195_H20	NE
1702	AS-195_H19	NE
1703	AS-195_H18	NE
1704	AS-195_H17	NE
1705	AS-195_H16	NE
1706	AS-195_H15	NE
1707	AS-195_H14	NE
1708	AS-195_H13	NE
1709	AS-195_H12	NE
1710	AS-195_H11	NE
1711	AS-195_H10	NE
1712	AS-195_H9	NE
1713	AS-195_I9	NE
1714	AS-195_I8	NE
1715	AS-195_I7	NE
1716	AS-195_I6	NE
1717	AS-195_I5	NE
1718	AS-195_I4	NE
1719	AS-195_I3	NE
1720	AS-195_I2	NE
1721	AS-195_I1	NE
1722	AS-195_J1	NE
1723	AS-195_J2	NE
1724	AS-195_J3	NE
1725	AS-195_J4	NE
1726	AS-195_J5	NE
1727	AS-195_J6	NE
1728	AS-195_J7	NE
1729	AS-195_J8	NE
1730	AS-195_J9	NE
1731	AS-195_J10	NE
1732	AS-195_I10	NE
1733	AS-195_I11	NE
1734	AS-195_I12	NE
1735	AS-195_I13	NE
1736	AS-195_I14	NE
